author_name,mock_name,mocks_scraped,avg_custom_accuracy_score,avg_simple_score_points,avg_simple_score_rate,avg_round_one_player_match_rate,avg_player_to_pick_match_rate,avg_player_to_team_match_rate,avg_team_to_position_match_rate,avg_round_match_rate,avg_player_drafted_match_rate,avg_mean_pick_abs_error
Staff,Fueled By Sports,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.1875,0.15625,0.25,0.78125,1.0,9.46875
Staff,NBC Sports Boston,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.125,0.15625,0.28125,0.78125,1.0,8.125
Tyler Sullivan,CBS,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.09375,0.15625,0.28125,0.78125,1.0,7.5625
Vitor Paiva,Jets X-Factor,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.15625,0.15625,0.28125,0.78125,1.0,7.1875
John Clayton,Washington Post,1,36.45833333333333,35.0,0.3645833333333333,0.84375,0.0625,0.125,0.34375,0.84375,1.0,8.09375
Luke Easterling,Draftwire,1,35.55555555555556,32.0,0.35555555555555557,0.8,0.16666666666666666,0.13333333333333333,0.23333333333333334,0.8,1.0,5.833333333333333
Zack Patraw,SI,1,35.483870967741936,33.0,0.3548387096774194,0.7419354838709677,0.0967741935483871,0.16129032258064516,0.22580645161290322,0.7419354838709677,1.0,10.903225806451612
Doug Farrar,Touchdown Wire,1,35.41666666666667,34.0,0.3541666666666667,0.625,0.1875,0.21875,0.40625,0.625,1.0,13.71875
James Fragoza,Pro Football Network,1,35.41666666666667,34.0,0.3541666666666667,0.625,0.21875,0.21875,0.34375,0.625,1.0,12.03125
Josh Braegger,The Sia Network,1,35.41666666666667,34.0,0.3541666666666667,0.6875,0.1875,0.1875,0.21875,0.6875,1.0,8.46875
Alex Butler,UPI,1,35.41666666666667,34.0,0.3541666666666667,0.75,0.15625,0.15625,0.3125,0.75,1.0,9.4375
Andrew Doherty,Pats Buzz,1,35.41666666666667,34.0,0.3541666666666667,0.75,0.15625,0.15625,0.25,0.75,1.0,8.5
Bucky Brooks,NFL.com,1,35.41666666666667,34.0,0.3541666666666667,0.75,0.15625,0.15625,0.28125,0.75,1.0,7.53125
David Dorey,The Huddle,1,35.41666666666667,34.0,0.3541666666666667,0.75,0.125,0.15625,0.25,0.75,1.0,8.46875
Glynn Morgan,NBC Sports Chicago,1,35.41666666666667,34.0,0.3541666666666667,0.75,0.1875,0.15625,0.28125,0.75,1.0,8.875
Jared Dubin,CBS,1,35.41666666666667,34.0,0.3541666666666667,0.75,0.09375,0.15625,0.21875,0.75,1.0,7.9375
John McClain,Houston Chronicle,1,35.41666666666667,34.0,0.3541666666666667,0.75,0.15625,0.15625,0.28125,0.75,1.0,7.59375
Jordan Dajani,CBS,1,35.41666666666667,34.0,0.3541666666666667,0.75,0.15625,0.15625,0.1875,0.75,1.0,7.875
Josh Shippen,NFL Draft Diamonds,1,35.41666666666667,34.0,0.3541666666666667,0.75,0.125,0.15625,0.3125,0.75,1.0,12.53125
Maurice Jones-Drew,NFL.com,1,35.41666666666667,34.0,0.3541666666666667,0.75,0.125,0.15625,0.1875,0.75,1.0,9.5
Patrik Walker,CBS,1,35.41666666666667,34.0,0.3541666666666667,0.75,0.15625,0.15625,0.34375,0.75,1.0,10.375
Staff,Behind The Steel Curtain,1,35.41666666666667,34.0,0.3541666666666667,0.75,0.15625,0.15625,0.25,0.75,1.0,8.15625
Xaiver Aguiar,The Sportswave,1,35.41666666666667,34.0,0.3541666666666667,0.75,0.125,0.15625,0.21875,0.75,1.0,10.84375
Ryan O'Halloran,Denver Post,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.15625,0.125,0.34375,0.8125,1.0,7.4375
Adam Hill,Las Vegas Review-Journal,1,34.375,33.0,0.34375,0.71875,0.125,0.15625,0.375,0.71875,1.0,9.75
Brad Gagnon,Bleacher Report,1,34.375,33.0,0.34375,0.71875,0.09375,0.15625,0.28125,0.71875,1.0,10.96875
Oliver Hodgkinson,Pro Football Network,1,34.375,33.0,0.34375,0.71875,0.125,0.15625,0.21875,0.71875,1.0,11.0625
Staff,NBC Sports Philadelphia,1,34.375,33.0,0.34375,0.71875,0.125,0.15625,0.34375,0.71875,1.0,9.25
Alex Cawley,Fox 43,1,34.375,33.0,0.34375,0.78125,0.15625,0.125,0.34375,0.78125,1.0,9.125
Cory Bonini,The Huddle,1,34.375,33.0,0.34375,0.78125,0.09375,0.125,0.28125,0.78125,1.0,9.4375
Owain Jones,Ninety Nine Yards,1,34.375,33.0,0.34375,0.78125,0.1875,0.125,0.21875,0.78125,1.0,6.21875
Jeremiah Jensen,KSL Sports,1,34.375,33.0,0.34375,0.84375,0.09375,0.09375,0.28125,0.84375,1.0,6.5625
Gino Tomaselli,Cowboys Coffee Talk,1,33.33333333333333,32.0,0.3333333333333333,0.6875,0.15625,0.15625,0.3125,0.6875,1.0,9.5625
Shan Reddy,Stanford Daily,1,33.33333333333333,32.0,0.3333333333333333,0.75,0.15625,0.125,0.3125,0.75,1.0,7.90625
Staff,Acme Packing Company,1,33.33333333333333,32.0,0.3333333333333333,0.75,0.15625,0.125,0.3125,0.75,1.0,7.90625
Tim Bielik,Cleveland.com,1,33.33333333333333,32.0,0.3333333333333333,0.75,0.0625,0.125,0.21875,0.75,1.0,9.96875
Justin Bales,FF Today,1,33.33333333333333,32.0,0.3333333333333333,0.8125,0.09375,0.09375,0.28125,0.8125,1.0,8.09375
Rhett Lewis,NFL.com,1,33.33333333333333,32.0,0.3333333333333333,0.8125,0.09375,0.09375,0.3125,0.8125,1.0,7.09375
Michael Hanich,Saturday Blitz,1,32.29166666666667,31.0,0.3229166666666667,0.71875,0.15625,0.125,0.1875,0.71875,1.0,9.71875
Walker Kelly,Around The Block,1,32.29166666666667,31.0,0.3229166666666667,0.71875,0.09375,0.125,0.3125,0.71875,1.0,10.6875
Cody Williams,NFL Spin Zone,1,32.29166666666667,31.0,0.3229166666666667,0.78125,0.09375,0.09375,0.03125,0.78125,1.0,8.34375
Mike Randle,Last Word on Pro Football,1,32.29166666666667,31.0,0.3229166666666667,0.78125,0.125,0.09375,0.28125,0.78125,1.0,8.875
Mike Tanier,Pro Football Network,1,32.29166666666667,31.0,0.3229166666666667,0.78125,0.09375,0.09375,0.1875,0.78125,1.0,9.375
Cory McCann Ezring,SI,1,31.25,30.0,0.3125,0.6875,0.09375,0.125,0.1875,0.6875,1.0,14.40625
Steve Palazzolo,Pro Football Focus,1,31.25,30.0,0.3125,0.6875,0.09375,0.125,0.28125,0.6875,1.0,11.59375
Chris McGlynn,The Aftermath,1,31.25,30.0,0.3125,0.75,0.0625,0.09375,0.1875,0.75,1.0,11.5
Phil Perry,NBC Sports Boston,1,31.25,30.0,0.3125,0.75,0.09375,0.09375,0.1875,0.75,1.0,9.125
Sayre Bedinger,NFL Mocks,1,31.25,30.0,0.3125,0.75,0.125,0.09375,0.1875,0.75,1.0,7.4375
Jordan Heck,Sporting News,1,30.208333333333332,29.0,0.3020833333333333,0.59375,0.125,0.15625,0.21875,0.59375,1.0,17.25
Liam Wallace,Liam Loves Football,1,30.208333333333332,29.0,0.3020833333333333,0.65625,0.125,0.125,0.15625,0.65625,1.0,10.125
Cory Curtis,WKRN,1,30.208333333333332,29.0,0.3020833333333333,0.71875,0.09375,0.09375,0.21875,0.71875,1.0,9.25
Ian Fitz,NFL Draft Buzz,1,30.208333333333332,29.0,0.3020833333333333,0.71875,0.09375,0.09375,0.21875,0.71875,1.0,12.125
Colby Dant,Sports Gambling Podcast,1,29.166666666666668,28.0,0.2916666666666667,0.6875,0.09375,0.09375,0.375,0.6875,1.0,10.8125
Dan Schmelzer,NFL Mocks,1,29.166666666666668,28.0,0.2916666666666667,0.6875,0.0625,0.09375,0.3125,0.6875,1.0,9.125
Brendan Dzwierzynski,WIBW News,1,29.166666666666668,28.0,0.2916666666666667,0.75,0.0625,0.0625,0.375,0.75,1.0,9.65625
