player_name,player_position,mock_count,unique_mocks,unique_authors,avg_round,median_round,min_round,max_round,avg_pick,median_pick,min_pick,max_pick,team_count,most_common_team,most_common_team_slug
Victor Dimukeje,EDGE,2,2,2,4.0,4.0,4,4,,,,,2,Dallas Cowboys,dallas-cowboys
Whop Philyor,WR,2,2,2,6.5,6.5,6,7,,,,,2,Carolina Panthers,carolina-panthers
William Bradley-King,EDGE,2,2,2,7.0,7.0,7,7,,,,,2,Arizona Cardinals,arizona-cardinals
Zach Davidson,TE,2,2,2,6.0,6.0,6,6,,,,,2,Baltimore Ravens,baltimore-ravens
Zech McPhearson,CB,2,2,2,4.5,4.5,4,5,,,,,2,Atlanta Falcons,atlanta-falcons
Aashari Crosswell,S,1,1,1,7.0,7.0,7,7,,,,,1,Dallas Cowboys,dallas-cowboys
Adetokunbo Ogundeji,EDGE,1,1,1,6.0,6.0,6,6,,,,,1,Denver Broncos,denver-broncos
Anthony Hines III,LB,1,1,1,7.0,7.0,7,7,,,,,1,Arizona Cardinals,arizona-cardinals
Antonio Phillips,CB,1,1,1,6.0,6.0,6,6,,,,,1,Chicago Bears,chicago-bears
Ben Mason,RB,1,1,1,6.0,6.0,6,6,,,,,1,New York Jets,new-york-jets
Brady Breeze,S,1,1,1,7.0,7.0,7,7,,,,,1,Denver Broncos,denver-broncos
Brett Heggie,IOL,1,1,1,7.0,7.0,7,7,,,,,1,Arizona Cardinals,arizona-cardinals
Brevin Jordan,TE,1,1,1,2.0,2.0,2,2,,,,,1,Arizona Cardinals,arizona-cardinals
Briley Moore,TE,1,1,1,6.0,6.0,6,6,,,,,1,Pittsburgh Steelers,pittsburgh-steelers
Bryce Thompson,CB,1,1,1,5.0,5.0,5,5,,,,,1,Green Bay Packers,green-bay-packers
C.J. Marable,RB,1,1,1,6.0,6.0,6,6,,,,,1,Atlanta Falcons,atlanta-falcons
Carlo Kemp,DL,1,1,1,7.0,7.0,7,7,,,,,1,Tampa Bay Buccaneers,tampa-bay-buccaneers
Carson Green,IOL,1,1,1,7.0,7.0,7,7,,,,,1,Seattle Seahawks,seattle-seahawks
Cary Angeline,TE,1,1,1,6.0,6.0,6,6,,,,,1,Philadelphia Eagles,philadelphia-eagles
Charles Snowden,LB,1,1,1,5.0,5.0,5,5,,,,,1,Arizona Cardinals,arizona-cardinals
Connor Wedington,WR,1,1,1,7.0,7.0,7,7,,,,,1,Dallas Cowboys,dallas-cowboys
Damonte Coxie,WR,1,1,1,7.0,7.0,7,7,,,,,1,Arizona Cardinals,arizona-cardinals
Dan Moore Jr.,OT,1,1,1,5.0,5.0,5,5,,,,,1,Denver Broncos,denver-broncos
Drew Dalman,IOL,1,1,1,4.0,4.0,4,4,,,,,1,Philadelphia Eagles,philadelphia-eagles
Drue Chrisman,P,1,1,1,7.0,7.0,7,7,,,,,1,Pittsburgh Steelers,pittsburgh-steelers
Eric Burrell,S,1,1,1,7.0,7.0,7,7,,,,,1,Dallas Cowboys,dallas-cowboys
Ernest Jones,LB,1,1,1,6.0,6.0,6,6,,,,,1,Las Vegas Raiders,las-vegas-raiders
Erroll Thompson,LB,1,1,1,7.0,7.0,7,7,,,,,1,Pittsburgh Steelers,pittsburgh-steelers
Frank Darby,WR,1,1,1,6.0,6.0,6,6,,,,,1,Cincinnati Bengals,cincinnati-bengals
Greg Eisworth II,S,1,1,1,7.0,7.0,7,7,,,,,1,Pittsburgh Steelers,pittsburgh-steelers
Jack Stoll,TE,1,1,1,6.0,6.0,6,6,,,,,1,Atlanta Falcons,atlanta-falcons
Jamar Watson,EDGE,1,1,1,7.0,7.0,7,7,,,,,1,Denver Broncos,denver-broncos
James Smith,P,1,1,1,7.0,7.0,7,7,,,,,1,Philadelphia Eagles,philadelphia-eagles
Javian Hawkins,RB,1,1,1,5.0,5.0,5,5,,,,,1,Philadelphia Eagles,philadelphia-eagles
Jaylon Moore,OT,1,1,1,6.0,6.0,6,6,,,,,1,Cleveland Browns,cleveland-browns
Jonathan Adams Jr.,WR,1,1,1,6.0,6.0,6,6,,,,,1,Green Bay Packers,green-bay-packers
Jordan Smith,EDGE,1,1,1,3.0,3.0,3,3,,,,,1,Miami Dolphins,miami-dolphins
Jordyn Peters,S,1,1,1,6.0,6.0,6,6,,,,,1,Kansas City Chiefs,kansas-city-chiefs
Kenneth Gainwell,RB,1,1,1,3.0,3.0,3,3,,,,,1,New York Jets,new-york-jets
Lamont Wade,S,1,1,1,7.0,7.0,7,7,,,,,1,Indianapolis Colts,indianapolis-colts
Levi Onwuzurike,DL,1,1,1,1.0,1.0,1,1,,,,,1,Tampa Bay Buccaneers,tampa-bay-buccaneers
Mark Gilbert,CB,1,1,1,6.0,6.0,6,6,,,,,1,Green Bay Packers,green-bay-packers
Max Duffy,P,1,1,1,7.0,7.0,7,7,,,,,1,Pittsburgh Steelers,pittsburgh-steelers
Naquan Jones,DL,1,1,1,6.0,6.0,6,6,,,,,1,Green Bay Packers,green-bay-packers
Nate Hobbs,CB,1,1,1,7.0,7.0,7,7,,,,,1,Cleveland Browns,cleveland-browns
Peyton Ramsey,QB,1,1,1,6.0,6.0,6,6,,,,,1,Tennessee Titans,tennessee-titans
Pro Wells,TE,1,1,1,6.0,6.0,6,6,,,,,1,Dallas Cowboys,dallas-cowboys
Quintin Morris,TE,1,1,1,6.0,6.0,6,6,,,,,1,Chicago Bears,chicago-bears
Quinton Bohanna,DL,1,1,1,7.0,7.0,7,7,,,,,1,Tennessee Titans,tennessee-titans
Racey McMath,WR,1,1,1,6.0,6.0,6,6,,,,,1,New England Patriots,new-england-patriots
Rico Bussey,WR,1,1,1,7.0,7.0,7,7,,,,,1,Tampa Bay Buccaneers,tampa-bay-buccaneers
Rodarius Williams,CB,1,1,1,4.0,4.0,4,4,,,,,1,Cleveland Browns,cleveland-browns
Rondale Moore,WR,1,1,1,2.0,2.0,2,2,,,,,1,Chicago Bears,chicago-bears
Royce Newman,IOL,1,1,1,6.0,6.0,6,6,,,,,1,Carolina Panthers,carolina-panthers
Sage Surratt,WR,1,1,1,7.0,7.0,7,7,,,,,1,Philadelphia Eagles,philadelphia-eagles
Shawn Davis,S,1,1,1,5.0,5.0,5,5,,,,,1,Green Bay Packers,green-bay-packers
Tarron Jackson,EDGE,1,1,1,7.0,7.0,7,7,,,,,1,Pittsburgh Steelers,pittsburgh-steelers
Tim Jones,WR,1,1,1,7.0,7.0,7,7,,,,,1,Green Bay Packers,green-bay-packers
Tommy Doyle,OT,1,1,1,6.0,6.0,6,6,,,,,1,Philadelphia Eagles,philadelphia-eagles
Tutu Atwell,WR,1,1,1,3.0,3.0,3,3,,,,,1,Tampa Bay Buccaneers,tampa-bay-buccaneers
Warren Jackson,WR,1,1,1,7.0,7.0,7,7,,,,,1,Los Angeles Rams,los-angeles-rams
William Sherman,OT,1,1,1,7.0,7.0,7,7,,,,,1,Pittsburgh Steelers,pittsburgh-steelers
Wyatt Hubert,EDGE,1,1,1,7.0,7.0,7,7,,,,,1,New England Patriots,new-england-patriots
