team_slug,team_name,player_name,player_position,weighted_mock_score,raw_mock_count,unique_mocks,unique_authors,avg_pick,median_pick,min_pick,max_pick,avg_author_weight,team_specific_weight_uses,weighted_team_total,raw_team_total,weighted_share_of_team_picks
dallas-cowboys,Dallas Cowboys,Denzel Boston,WR,0.5555555555555556,3,3,3,20.0,20.0,20,20,0.1851851851851852,2,145.69905660377358,448,0.003813034679190687
dallas-cowboys,Dallas Cowboys,Malachi Lawrence,EDGE,0.5,2,2,2,25.0,25.0,20,30,0.25,1,145.69905660377358,448,0.003431731211271618
dallas-cowboys,Dallas Cowboys,Olaivavega Ioane,IOL,0.33333333333333337,1,1,1,12.0,12.0,12,12,0.33333333333333337,1,145.69905660377358,448,0.0022878208075144124
dallas-cowboys,Dallas Cowboys,Brandon Cisse,CB,0.33333333333333337,1,1,1,20.0,20.0,20,20,0.33333333333333337,1,145.69905660377358,448,0.0022878208075144124
dallas-cowboys,Dallas Cowboys,Caleb Lomu,OT,0.3333333333333333,1,1,1,20.0,20.0,20,20,0.3333333333333333,0,145.69905660377358,448,0.002287820807514412
dallas-cowboys,Dallas Cowboys,Anthony Hill Jr.,LB,0.29874213836477986,1,1,1,20.0,20.0,20,20,0.29874213836477986,1,145.69905660377358,448,0.0020504054406968787
dallas-cowboys,Dallas Cowboys,Jake Golday,LB,0.29874213836477986,1,1,1,20.0,20.0,20,20,0.29874213836477986,1,145.69905660377358,448,0.0020504054406968787
dallas-cowboys,Dallas Cowboys,Treydan Stukes,CB,0.2777777777777778,1,1,1,20.0,20.0,20,20,0.2777777777777778,1,145.69905660377358,448,0.0019065173395953435
dallas-cowboys,Dallas Cowboys,Kenyon Sadiq,TE,0.0,1,1,1,12.0,12.0,12,12,0.0,1,145.69905660377358,448,0.0
dallas-cowboys,Dallas Cowboys,Makai Lemon,WR,0.0,1,1,1,12.0,12.0,12,12,0.0,1,145.69905660377358,448,0.0
denver-broncos,Denver Broncos,Denzel Boston,WR,1.0,3,3,3,30.0,30.0,30,30,0.3333333333333333,2,5.00531045751634,14,0.1997878070676569
denver-broncos,Denver Broncos,Caleb Banks,DL,0.7352941176470589,2,2,2,30.0,30.0,30,30,0.36764705882352944,2,5.00531045751634,14,0.1469027993144536
denver-broncos,Denver Broncos,Lee Hunter,DL,0.6666666666666667,2,2,2,30.0,30.0,30,30,0.33333333333333337,1,5.00531045751634,14,0.13319187137843794
denver-broncos,Denver Broncos,Christen Miller,DL,0.6458333333333334,2,2,2,30.0,30.0,30,30,0.3229166666666667,1,5.00531045751634,14,0.12902962539786175
denver-broncos,Denver Broncos,Colton Hood,CB,0.5555555555555556,1,1,1,30.0,30.0,30,30,0.5555555555555556,1,5.00531045751634,14,0.11099322614869828
denver-broncos,Denver Broncos,C.J. Allen,LB,0.4019607843137255,1,1,1,30.0,30.0,30,30,0.4019607843137255,1,5.00531045751634,14,0.08030686362523463
denver-broncos,Denver Broncos,Kenyon Sadiq,TE,0.33333333333333337,1,1,1,27.0,27.0,27,27,0.33333333333333337,1,5.00531045751634,14,0.06659593568921897
denver-broncos,Denver Broncos,Jacob Rodriguez,LB,0.33333333333333337,1,1,1,30.0,30.0,30,30,0.33333333333333337,1,5.00531045751634,14,0.06659593568921897
denver-broncos,Denver Broncos,Kayden McDonald,DL,0.33333333333333337,1,1,1,30.0,30.0,30,30,0.33333333333333337,1,5.00531045751634,14,0.06659593568921897
detroit-lions,Detroit Lions,Kadyn Proctor,OT,26.950937950937952,72,66,66,16.930555555555557,17.0,13,17,0.374318582651916,54,82.05349025974026,234,0.32845571669925044
detroit-lions,Detroit Lions,Monroe Freeling,OT,21.58278318903319,65,62,62,16.73846153846154,17.0,6,17,0.3320428182928183,45,82.05349025974026,234,0.2630330912275993
detroit-lions,Detroit Lions,Spencer Fano,OT,9.35108225108225,29,29,28,16.310344827586206,17.0,11,17,0.32245111210628447,16,82.05349025974026,234,0.11396324789453083
detroit-lions,Detroit Lions,Blake Miller,OT,5.888888888888889,17,16,16,17.0,17.0,17,17,0.34640522875817,12,82.05349025974026,234,0.0717689018498496
detroit-lions,Detroit Lions,Olaivavega Ioane,IOL,3.3476190476190477,8,7,7,17.0,17.0,17,17,0.41845238095238096,5,82.05349025974026,234,0.040798009164779735
detroit-lions,Detroit Lions,Caleb Lomu,OT,3.3358585858585856,10,10,10,17.0,17.0,17,17,0.33358585858585854,5,82.05349025974026,234,0.04065468239436163
detroit-lions,Detroit Lions,Akheem Mesidor,EDGE,2.407828282828283,9,9,8,17.0,17.0,17,17,0.2675364758698092,8,82.05349025974026,234,0.029344617458761404
detroit-lions,Detroit Lions,Francis Mauigoa,OT,1.6626984126984128,5,5,5,13.4,14.0,6,17,0.3325396825396826,5,82.05349025974026,234,0.02026359156003166
detroit-lions,Detroit Lions,Keldric Faulk,EDGE,1.3333333333333333,4,3,3,17.0,17.0,17,17,0.3333333333333333,1,82.05349025974026,234,0.016249562682984813
detroit-lions,Detroit Lions,Max Iheanachor,OT,1.1785714285714284,3,3,3,17.0,17.0,17,17,0.3928571428571428,2,82.05349025974026,234,0.01436345272870979
detroit-lions,Detroit Lions,Jordyn Tyson,WR,1.0,1,1,1,17.0,17.0,17,17,1.0,1,82.05349025974026,234,0.012187172012238612
detroit-lions,Detroit Lions,Cashius Howell,EDGE,0.8333333333333333,2,2,2,17.0,17.0,17,17,0.41666666666666663,1,82.05349025974026,234,0.010155976676865509
detroit-lions,Detroit Lions,C.J. Allen,LB,0.6666666666666666,2,2,2,20.0,20.0,17,23,0.3333333333333333,0,82.05349025974026,234,0.008124781341492407
detroit-lions,Detroit Lions,Avieon Terrell,CB,0.5,1,1,1,17.0,17.0,17,17,0.5,1,82.05349025974026,234,0.006093586006119306
detroit-lions,Detroit Lions,Kenyon Sadiq,TE,0.5,2,2,2,17.0,17.0,17,17,0.25,2,82.05349025974026,234,0.006093586006119306
detroit-lions,Detroit Lions,T.J. Parker,EDGE,0.45833333333333337,1,1,1,17.0,17.0,17,17,0.45833333333333337,1,82.05349025974026,234,0.005585787172276031
detroit-lions,Detroit Lions,Dillon Thieneman,S,0.38888888888888884,1,1,1,17.0,17.0,17,17,0.38888888888888884,1,82.05349025974026,234,0.004739455782537237
detroit-lions,Detroit Lions,Caleb Downs,S,0.3333333333333333,1,1,1,17.0,17.0,17,17,0.3333333333333333,0,82.05349025974026,234,0.004062390670746203
detroit-lions,Detroit Lions,Jermod McCoy,CB,0.3333333333333333,1,1,1,17.0,17.0,17,17,0.3333333333333333,0,82.05349025974026,234,0.004062390670746203
houston-texans,Houston Texans,Kayden McDonald,DL,18.06597222222222,44,42,42,27.863636363636363,28.0,22,28,0.41059027777777773,28,85.19394841269842,216,0.212056989478955
houston-texans,Houston Texans,Peter Woods,DL,14.818948412698413,34,33,32,28.0,28.0,28,28,0.4358514239028945,23,85.19394841269842,216,0.17394367427263888
houston-texans,Houston Texans,Blake Miller,OT,11.10763888888889,28,25,25,28.107142857142858,28.0,28,31,0.3967013888888889,17,85.19394841269842,216,0.13038060913764693
houston-texans,Houston Texans,Chase Bisontis,IOL,7.4222222222222225,19,19,19,28.0,28.0,28,28,0.3906432748538012,12,85.19394841269842,216,0.08712147236406192
houston-texans,Houston Texans,Caleb Lomu,OT,6.9,19,17,17,28.0,28.0,28,28,0.3631578947368421,14,85.19394841269842,216,0.08099166817078211
houston-texans,Houston Texans,Max Iheanachor,OT,5.774305555555555,17,17,17,28.0,28.0,28,28,0.3396650326797386,9,85.19394841269842,216,0.06777835354670424
houston-texans,Houston Texans,Emmanuel Pregnon,IOL,3.944444444444444,10,10,10,28.0,28.0,28,28,0.39444444444444443,7,85.19394841269842,216,0.0462995848641347
houston-texans,Houston Texans,Kadyn Proctor,OT,3.5541666666666667,10,10,10,28.0,28.0,28,28,0.35541666666666666,5,85.19394841269842,216,0.041718534389901654
houston-texans,Houston Texans,Caleb Banks,DL,2.9333333333333336,8,8,8,27.5,28.0,24,28,0.3666666666666667,5,85.19394841269842,216,0.034431240575018486
houston-texans,Houston Texans,Christen Miller,DL,2.795138888888889,7,7,7,28.0,28.0,28,28,0.3993055555555555,1,85.19394841269842,216,0.03280912483770109
houston-texans,Houston Texans,Cashius Howell,EDGE,1.0444444444444443,2,2,2,28.0,28.0,28,28,0.5222222222222221,2,85.19394841269842,216,0.012259608386559609
houston-texans,Houston Texans,Akheem Mesidor,EDGE,0.888888888888889,2,2,2,28.0,28.0,28,28,0.4444444444444445,1,85.19394841269842,216,0.010433709265157118
houston-texans,Houston Texans,Jacob Rodriguez,LB,0.7333333333333334,2,2,2,28.0,28.0,28,28,0.3666666666666667,1,85.19394841269842,216,0.008607810143754622
houston-texans,Houston Texans,Anthony Hill Jr.,LB,0.7333333333333333,1,1,1,28.0,28.0,28,28,0.7333333333333333,1,85.19394841269842,216,0.00860781014375462
houston-texans,Houston Texans,C.J. Allen,LB,0.6666666666666666,2,2,2,28.0,28.0,28,28,0.3333333333333333,0,85.19394841269842,216,0.007825281948867837
houston-texans,Houston Texans,Avieon Terrell,CB,0.6,2,2,2,25.5,25.5,23,28,0.3,1,85.19394841269842,216,0.0070427537539810535
houston-texans,Houston Texans,Keylan Rutledge,IOL,0.4666666666666666,1,1,1,28.0,28.0,28,28,0.4666666666666666,1,85.19394841269842,216,0.0054776973642074855
houston-texans,Houston Texans,Omar Cooper Jr.,WR,0.41111111111111115,1,1,1,28.0,28.0,28,28,0.41111111111111115,1,85.19394841269842,216,0.0048255905351351665
houston-texans,Houston Texans,Sonny Styles,LB,0.33333333333333337,1,1,1,5.0,5.0,5,5,0.33333333333333337,1,85.19394841269842,216,0.003912640974433919
houston-texans,Houston Texans,Spencer Fano,OT,0.33333333333333337,1,1,1,16.0,16.0,16,16,0.33333333333333337,1,85.19394841269842,216,0.003912640974433919
houston-texans,Houston Texans,Chris Johnson,CB,0.33333333333333337,1,1,1,28.0,28.0,28,28,0.33333333333333337,1,85.19394841269842,216,0.003912640974433919
houston-texans,Houston Texans,Kevin Concepcion,WR,0.33333333333333337,1,1,1,28.0,28.0,28,28,0.33333333333333337,1,85.19394841269842,216,0.003912640974433919
houston-texans,Houston Texans,T.J. Parker,EDGE,0.33333333333333337,1,1,1,28.0,28.0,28,28,0.33333333333333337,1,85.19394841269842,216,0.003912640974433919
houston-texans,Houston Texans,Eli Stowers,TE,0.3333333333333333,1,1,1,28.0,28.0,28,28,0.3333333333333333,0,85.19394841269842,216,0.003912640974433918
houston-texans,Houston Texans,Jadarian Price,RB,0.3333333333333333,1,1,1,28.0,28.0,28,28,0.3333333333333333,0,85.19394841269842,216,0.003912640974433918
jacksonville-jaguars,Jacksonville Jaguars,Peter Woods,DL,0.3333333333333333,1,1,1,30.0,30.0,30,30,0.3333333333333333,0,0.3333333333333333,1,1.0
kansas-city-chiefs,Kansas City Chiefs,Mansoor Delane,CB,20.72222222222222,67,65,65,9.298507462686567,9.0,6,29,0.3092868988391376,39,154.51031748124046,477,0.1341154594723952
kansas-city-chiefs,Kansas City Chiefs,Rueben Bain,EDGE,20.605926614292244,63,60,58,8.80952380952381,9.0,4,9,0.327078200226861,43,154.51031748124046,477,0.13336278735427534
kansas-city-chiefs,Kansas City Chiefs,Colton Hood,CB,11.909059633027523,39,39,38,29.0,29.0,29,29,0.3053605034109621,26,154.51031748124046,477,0.0770761449925403
kansas-city-chiefs,Kansas City Chiefs,Avieon Terrell,CB,8.635448521916413,27,26,25,28.814814814814813,29.0,24,29,0.3198314267376449,15,154.51031748124046,477,0.055889138425755075
kansas-city-chiefs,Kansas City Chiefs,Jermod McCoy,CB,8.519113149847096,21,21,21,18.285714285714285,12.0,9,29,0.4056720547546236,15,154.51031748124046,477,0.05513620895175123
kansas-city-chiefs,Kansas City Chiefs,Spencer Fano,OT,7.364814814814815,19,19,19,9.578947368421053,9.0,9,20,0.3876218323586745,12,154.51031748124046,477,0.04766552120837495
kansas-city-chiefs,Kansas City Chiefs,Denzel Boston,WR,6.2555555555555555,16,16,16,29.0,29.0,29,29,0.3909722222222222,12,154.51031748124046,477,0.04048632905252467
kansas-city-chiefs,Kansas City Chiefs,T.J. Parker,EDGE,6.05,13,12,12,29.0,29.0,29,29,0.4653846153846154,9,154.51031748124046,477,0.03915596122397812
kansas-city-chiefs,Kansas City Chiefs,Jordyn Tyson,WR,5.269113149847095,17,17,17,11.882352941176471,9.0,9,29,0.30994783234394674,8,154.51031748124046,477,0.03410201490581257
kansas-city-chiefs,Kansas City Chiefs,Francis Mauigoa,OT,4.982670744138634,15,15,14,9.266666666666667,9.0,6,16,0.33217804960924224,11,154.51031748124046,477,0.03224814255361034
kansas-city-chiefs,Kansas City Chiefs,Kenyon Sadiq,TE,4.555555555555555,15,14,14,17.2,9.0,9,29,0.3037037037037037,8,154.51031748124046,477,0.029483827551572136
kansas-city-chiefs,Kansas City Chiefs,David Bailey,EDGE,4.502446483180428,10,10,10,6.9,9.0,3,9,0.4502446483180428,7,154.51031748124046,477,0.02914010246420653
kansas-city-chiefs,Kansas City Chiefs,Kevin Concepcion,WR,3.9333333333333336,12,12,12,29.0,29.0,29,29,0.3277777777777778,10,154.51031748124046,477,0.02545676817867448
kansas-city-chiefs,Kansas City Chiefs,Caleb Downs,S,3.305555555555556,11,11,11,8.727272727272727,9.0,6,9,0.30050505050505055,8,154.51031748124046,477,0.021393752918518808
kansas-city-chiefs,Kansas City Chiefs,Chris Johnson,CB,2.75,10,10,10,29.3,29.0,29,32,0.275,10,154.51031748124046,477,0.017798164192717326
kansas-city-chiefs,Kansas City Chiefs,Carnell Tate,WR,2.707208387942333,11,11,11,7.545454545454546,9.0,4,9,0.246109853449303,11,154.51031748124046,477,0.017521214324545172
kansas-city-chiefs,Kansas City Chiefs,Max Iheanachor,OT,2.6944444444444446,8,8,8,29.0,29.0,29,29,0.3368055555555556,6,154.51031748124046,477,0.01743860532013718
kansas-city-chiefs,Kansas City Chiefs,Arvell Reese,LB,2.611111111111111,5,5,5,4.2,3.0,3,9,0.5222222222222223,3,154.51031748124046,477,0.016899267011266955
kansas-city-chiefs,Kansas City Chiefs,Omar Cooper Jr.,WR,2.566666666666667,9,8,8,29.0,29.0,29,29,0.2851851851851852,6,154.51031748124046,477,0.01661161991320284
kansas-city-chiefs,Kansas City Chiefs,Keldric Faulk,EDGE,2.477777777777778,8,8,8,23.5,29.0,9,29,0.30972222222222223,4,154.51031748124046,477,0.0160363257170746
kansas-city-chiefs,Kansas City Chiefs,Cashius Howell,EDGE,2.4047619047619047,8,8,8,29.0,29.0,29,29,0.3005952380952381,3,154.51031748124046,477,0.015563762627397835
kansas-city-chiefs,Kansas City Chiefs,Blake Miller,OT,2.3277777777777775,10,9,9,27.0,29.0,9,29,0.23277777777777775,7,154.51031748124046,477,0.0150655167611082
kansas-city-chiefs,Kansas City Chiefs,Makai Lemon,WR,2.2777777777777777,7,7,7,11.857142857142858,9.0,9,29,0.3253968253968254,3,154.51031748124046,477,0.014741913775786068
kansas-city-chiefs,Kansas City Chiefs,Zion Young,EDGE,2.111111111111111,6,6,6,29.0,29.0,29,29,0.35185185185185186,2,154.51031748124046,477,0.013663237158045625
kansas-city-chiefs,Kansas City Chiefs,Malachi Lawrence,EDGE,1.0,3,3,3,29.0,29.0,29,29,0.3333333333333333,2,154.51031748124046,477,0.006472059706442664
kansas-city-chiefs,Kansas City Chiefs,Kadyn Proctor,OT,0.9444444444444444,3,3,3,23.666666666666668,22.0,20,29,0.3148148148148148,2,154.51031748124046,477,0.006112500833862516
kansas-city-chiefs,Kansas City Chiefs,Monroe Freeling,OT,0.8888888888888888,4,4,4,9.0,9.0,9,9,0.2222222222222222,3,154.51031748124046,477,0.005752941961282368
kansas-city-chiefs,Kansas City Chiefs,Caleb Lomu,OT,0.8888888888888888,3,3,3,29.0,29.0,29,29,0.2962962962962963,1,154.51031748124046,477,0.005752941961282368
kansas-city-chiefs,Kansas City Chiefs,Akheem Mesidor,EDGE,0.8333333333333334,3,3,3,29.0,29.0,29,29,0.2777777777777778,2,154.51031748124046,477,0.005393383088702221
kansas-city-chiefs,Kansas City Chiefs,Emmanuel McNeil-Warren,S,0.7777777777777778,2,2,2,29.0,29.0,29,29,0.3888888888888889,2,154.51031748124046,477,0.005033824216122073
kansas-city-chiefs,Kansas City Chiefs,Peter Woods,DL,0.7604166666666667,2,2,2,29.0,29.0,29,29,0.38020833333333337,1,154.51031748124046,477,0.004921462068440776
kansas-city-chiefs,Kansas City Chiefs,Sonny Styles,LB,0.7555555555555555,5,5,5,8.4,9.0,6,9,0.1511111111111111,5,154.51031748124046,477,0.004890000667090013
kansas-city-chiefs,Kansas City Chiefs,Kayden McDonald,DL,0.7135575942915393,3,3,3,29.0,29.0,29,29,0.2378525314305131,3,154.51031748124046,477,0.004618187354240434
kansas-city-chiefs,Kansas City Chiefs,Dillon Thieneman,S,0.6666666666666667,2,2,2,19.0,19.0,9,29,0.33333333333333337,1,154.51031748124046,477,0.004314706470961776
kansas-city-chiefs,Kansas City Chiefs,Chris Brazzell,WR,0.6024464831804281,2,2,2,29.0,29.0,29,29,0.3012232415902141,1,154.51031748124046,477,0.0038990696090801373
kansas-city-chiefs,Kansas City Chiefs,Brandon Cisse,CB,0.5555555555555556,2,2,2,29.0,29.0,29,29,0.2777777777777778,1,154.51031748124046,477,0.0035955887258014804
kansas-city-chiefs,Kansas City Chiefs,Caleb Banks,DL,0.5,3,3,3,29.0,29.0,29,29,0.16666666666666666,2,154.51031748124046,477,0.003236029853221332
kansas-city-chiefs,Kansas City Chiefs,C.J. Allen,LB,0.4444444444444444,2,1,1,29.0,29.0,29,29,0.2222222222222222,2,154.51031748124046,477,0.002876470980641184
kansas-city-chiefs,Kansas City Chiefs,R Mason Thomas,EDGE,0.4444444444444444,2,2,2,29.0,29.0,29,29,0.2222222222222222,2,154.51031748124046,477,0.002876470980641184
kansas-city-chiefs,Kansas City Chiefs,Ted Hurst,WR,0.33333333333333337,1,1,1,9.0,9.0,9,9,0.33333333333333337,1,154.51031748124046,477,0.002157353235480888
kansas-city-chiefs,Kansas City Chiefs,Antonio Williams,WR,0.33333333333333337,1,1,1,29.0,29.0,29,29,0.33333333333333337,1,154.51031748124046,477,0.002157353235480888
kansas-city-chiefs,Kansas City Chiefs,D'angelo Ponds,CB,0.33333333333333337,1,1,1,29.0,29.0,29,29,0.33333333333333337,1,154.51031748124046,477,0.002157353235480888
kansas-city-chiefs,Kansas City Chiefs,Ty Simpson,QB,0.33333333333333337,1,1,1,29.0,29.0,29,29,0.33333333333333337,1,154.51031748124046,477,0.002157353235480888
kansas-city-chiefs,Kansas City Chiefs,Romello Height,EDGE,0.3333333333333333,1,1,1,29.0,29.0,29,29,0.3333333333333333,0,154.51031748124046,477,0.002157353235480888
kansas-city-chiefs,Kansas City Chiefs,Nic Scourton,EDGE,0.25,1,1,1,29.0,29.0,29,29,0.25,1,154.51031748124046,477,0.001618014926610666
kansas-city-chiefs,Kansas City Chiefs,Emmanuel Pregnon,IOL,0.16666666666666669,1,1,1,29.0,29.0,29,29,0.16666666666666669,1,154.51031748124046,477,0.001078676617740444
kansas-city-chiefs,Kansas City Chiefs,Jacob Rodriguez,LB,0.1111111111111111,1,1,1,29.0,29.0,29,29,0.1111111111111111,1,154.51031748124046,477,0.000719117745160296
kansas-city-chiefs,Kansas City Chiefs,Gabe Jacas,EDGE,0.0,1,1,1,29.0,29.0,29,29,0.0,1,154.51031748124046,477,0.0
las-vegas-raiders,Las Vegas Raiders,Fernando Mendoza,QB,96.33988095238095,251,229,223,1.0,1.0,1,1,0.38382422690191614,163,99.38988095238095,262,0.96931277137296
las-vegas-raiders,Las Vegas Raiders,Omar Cooper Jr.,WR,1.3166666666666667,4,4,4,27.0,27.0,24,30,0.32916666666666666,3,99.38988095238095,262,0.013247492139541848
las-vegas-raiders,Las Vegas Raiders,Max Iheanachor,OT,0.7333333333333334,3,3,3,30.666666666666668,32.0,28,32,0.24444444444444446,3,99.38988095238095,262,0.0073783500524030555
las-vegas-raiders,Las Vegas Raiders,Caleb Downs,S,0.33333333333333337,1,1,1,1.0,1.0,1,1,0.33333333333333337,1,99.38988095238095,262,0.0033537954783650252
las-vegas-raiders,Las Vegas Raiders,Caleb Lomu,OT,0.33333333333333337,1,1,1,32.0,32.0,32,32,0.33333333333333337,1,99.38988095238095,262,0.0033537954783650252
las-vegas-raiders,Las Vegas Raiders,Arvell Reese,LB,0.16666666666666669,1,1,1,2.0,2.0,2,2,0.16666666666666669,1,99.38988095238095,262,0.0016768977391825126
las-vegas-raiders,Las Vegas Raiders,Avieon Terrell,CB,0.16666666666666669,1,1,1,27.0,27.0,27,27,0.16666666666666669,1,99.38988095238095,262,0.0016768977391825126
los-angeles-chargers,Los Angeles Chargers,Peter Woods,DL,9.027777777777779,23,23,23,22.130434782608695,22.0,22,25,0.392512077294686,12,83.24731703890996,231,0.10844527005666955
los-angeles-chargers,Los Angeles Chargers,Akheem Mesidor,EDGE,7.907936507936508,21,21,21,22.0,22.0,22,22,0.37656840513983375,16,83.24731703890996,231,0.09499328974458508
los-angeles-chargers,Los Angeles Chargers,Olaivavega Ioane,IOL,7.783333333333333,24,23,23,21.833333333333332,22.0,18,22,0.32430555555555557,13,83.24731703890996,231,0.09349650667655017
los-angeles-chargers,Los Angeles Chargers,T.J. Parker,EDGE,7.20504284309594,19,19,16,22.736842105263158,22.0,22,30,0.37921278121557583,12,83.24731703890996,231,0.08654985048621194
los-angeles-chargers,Los Angeles Chargers,Keldric Faulk,EDGE,5.917530552043827,14,13,13,22.0,22.0,22,22,0.4226807537174162,13,83.24731703890996,231,0.07108373894233687
los-angeles-chargers,Los Angeles Chargers,Kadyn Proctor,OT,5.492063492063492,16,16,16,22.0,22.0,22,22,0.34325396825396826,11,83.24731703890996,231,0.06597285879491457
los-angeles-chargers,Los Angeles Chargers,Chase Bisontis,IOL,4.794444444444444,13,13,13,22.23076923076923,22.0,22,25,0.36880341880341877,9,83.24731703890996,231,0.05759278034394204
los-angeles-chargers,Los Angeles Chargers,Kayden McDonald,DL,4.753968253968254,14,13,13,22.5,22.0,22,29,0.33956916099773243,9,83.24731703890996,231,0.05710656418808356
los-angeles-chargers,Los Angeles Chargers,Caleb Banks,DL,3.3333333333333335,10,10,10,22.0,22.0,22,22,0.33333333333333337,6,83.24731703890996,231,0.040041330482462605
los-angeles-chargers,Los Angeles Chargers,Blake Miller,OT,3.066666666666667,8,8,8,22.0,22.0,22,22,0.38333333333333336,7,83.24731703890996,231,0.036838024043865596
los-angeles-chargers,Los Angeles Chargers,Cashius Howell,EDGE,2.6666666666666665,6,5,5,22.0,22.0,22,22,0.4444444444444444,4,83.24731703890996,231,0.032033064385970075
los-angeles-chargers,Los Angeles Chargers,Emmanuel Pregnon,IOL,2.6588003933136677,8,7,7,22.0,22.0,22,22,0.33235004916420846,4,83.24731703890996,231,0.03193857157067223
los-angeles-chargers,Los Angeles Chargers,Jordyn Tyson,WR,2.4444444444444446,6,6,6,22.0,22.0,22,22,0.40740740740740744,6,83.24731703890996,231,0.029363642353805907
los-angeles-chargers,Los Angeles Chargers,Spencer Fano,OT,2.4365781710914454,7,7,7,20.428571428571427,22.0,11,22,0.34808259587020646,6,83.24731703890996,231,0.02926914953850806
los-angeles-chargers,Los Angeles Chargers,Zion Young,EDGE,1.8333333333333335,6,6,6,24.0,22.0,22,30,0.3055555555555556,5,83.24731703890996,231,0.022022731765354433
los-angeles-chargers,Los Angeles Chargers,Emmanuel McNeil-Warren,S,1.7698412698412698,5,5,5,23.0,22.0,22,27,0.35396825396825393,4,83.24731703890996,231,0.021260039756164664
los-angeles-chargers,Los Angeles Chargers,Chris Johnson,CB,1.5555555555555556,5,5,5,22.6,22.0,22,25,0.3111111111111111,3,83.24731703890996,231,0.018685954225149213
los-angeles-chargers,Los Angeles Chargers,Avieon Terrell,CB,1.3333333333333335,4,2,2,22.0,22.0,22,22,0.33333333333333337,4,83.24731703890996,231,0.01601653219298504
los-angeles-chargers,Los Angeles Chargers,Caleb Lomu,OT,1.0,3,3,3,22.0,22.0,22,22,0.3333333333333333,3,83.24731703890996,231,0.01201239914473878
los-angeles-chargers,Los Angeles Chargers,Monroe Freeling,OT,1.0,3,3,3,22.0,22.0,22,22,0.3333333333333333,1,83.24731703890996,231,0.01201239914473878
los-angeles-chargers,Los Angeles Chargers,Omar Cooper Jr.,WR,1.0,3,3,3,22.0,22.0,22,22,0.3333333333333333,2,83.24731703890996,231,0.01201239914473878
los-angeles-chargers,Los Angeles Chargers,Jermod McCoy,CB,0.7333333333333334,2,2,2,22.0,22.0,22,22,0.3666666666666667,2,83.24731703890996,231,0.008809092706141773
los-angeles-chargers,Los Angeles Chargers,Dillon Thieneman,S,0.6666666666666667,2,2,2,22.0,22.0,22,22,0.33333333333333337,2,83.24731703890996,231,0.00800826609649252
los-angeles-chargers,Los Angeles Chargers,Kevin Concepcion,WR,0.6666666666666667,2,2,2,22.0,22.0,22,22,0.33333333333333337,1,83.24731703890996,231,0.00800826609649252
los-angeles-chargers,Los Angeles Chargers,Francis Mauigoa,OT,0.5555555555555556,1,1,1,22.0,22.0,22,22,0.5555555555555556,1,83.24731703890996,231,0.006673555080410434
los-angeles-chargers,Los Angeles Chargers,Denzel Boston,WR,0.5333333333333334,2,2,2,22.0,22.0,22,22,0.2666666666666667,2,83.24731703890996,231,0.006406612877194017
los-angeles-chargers,Los Angeles Chargers,Anthony Hill Jr.,LB,0.3333333333333333,1,1,1,22.0,22.0,22,22,0.3333333333333333,0,83.24731703890996,231,0.004004133048246259
los-angeles-chargers,Los Angeles Chargers,Colton Hood,CB,0.3333333333333333,1,1,1,22.0,22.0,22,22,0.3333333333333333,0,83.24731703890996,231,0.004004133048246259
los-angeles-chargers,Los Angeles Chargers,C.J. Allen,LB,0.2222222222222222,1,1,1,22.0,22.0,22,22,0.2222222222222222,1,83.24731703890996,231,0.002669422032164173
los-angeles-chargers,Los Angeles Chargers,Malachi Lawrence,EDGE,0.2222222222222222,1,1,1,22.0,22.0,22,22,0.2222222222222222,1,83.24731703890996,231,0.002669422032164173
los-angeles-rams,Los Angeles Rams,Makai Lemon,WR,26.04813959020911,78,76,76,13.205128205128204,13.0,13,20,0.33395050756678346,47,79.28031457885103,239,0.3285574701435123
los-angeles-rams,Los Angeles Rams,Jordyn Tyson,WR,9.291462418300654,27,27,27,13.0,13.0,13,13,0.344128237714839,12,79.28031457885103,239,0.11719759776002783
los-angeles-rams,Los Angeles Rams,Spencer Fano,OT,9.184831593927894,28,26,26,13.0,13.0,13,13,0.32802969978313906,16,79.28031457885103,239,0.1158526128802478
los-angeles-rams,Los Angeles Rams,Monroe Freeling,OT,8.147916666666667,22,22,22,13.363636363636363,13.0,13,21,0.3703598484848485,10,79.28031457885103,239,0.10277351584626811
los-angeles-rams,Los Angeles Rams,Francis Mauigoa,OT,7.426879084967321,22,19,19,12.727272727272727,13.0,10,13,0.33758541295306005,14,79.28031457885103,239,0.09367872875404216
los-angeles-rams,Los Angeles Rams,Omar Cooper Jr.,WR,6.847991279315892,19,19,19,14.31578947368421,13.0,13,21,0.36042059364820483,10,79.28031457885103,239,0.08637694383143472
los-angeles-rams,Los Angeles Rams,Kevin Concepcion,WR,2.385416666666667,8,8,8,13.75,13.0,13,17,0.29817708333333337,6,79.28031457885103,239,0.030088385488104573
los-angeles-rams,Los Angeles Rams,Kenyon Sadiq,TE,2.058823529411765,9,9,9,13.0,13.0,13,13,0.22875816993464054,7,79.28031457885103,239,0.025968912211670015
los-angeles-rams,Los Angeles Rams,Jermod McCoy,CB,1.405615292712067,4,4,4,13.0,13.0,13,13,0.35140382317801677,1,79.28031457885103,239,0.017729688639341393
