author_name,mock_name,mocks_scraped,avg_custom_accuracy_score,avg_simple_score_points,avg_simple_score_rate,avg_round_one_player_match_rate,avg_player_to_pick_match_rate,avg_player_to_team_match_rate,avg_team_to_position_match_rate,avg_round_match_rate,avg_player_drafted_match_rate,avg_mean_pick_abs_error
Ian Valentino,33rd Team,1,39.58333333333333,38.0,0.3958333333333333,0.8125,0.125,0.1875,0.375,0.8125,1.0,7.78125
Jack David,Impact 89 FM,1,39.58333333333333,38.0,0.3958333333333333,0.8125,0.1875,0.1875,0.21875,0.8125,1.0,7.1875
Jeff Risdon,Draftwire,1,39.58333333333333,38.0,0.3958333333333333,0.8125,0.125,0.1875,0.28125,0.8125,1.0,10.03125
Kyle Dvorchak,NBC Sports,1,39.58333333333333,38.0,0.3958333333333333,0.8125,0.125,0.1875,0.28125,0.8125,1.0,5.6875
Mike Kiwak,Bucs Nation,1,39.58333333333333,38.0,0.3958333333333333,0.8125,0.15625,0.1875,0.3125,0.8125,1.0,6.34375
Sean Hammond,Shaw Local News Network,1,39.58333333333333,38.0,0.3958333333333333,0.8125,0.125,0.1875,0.28125,0.8125,1.0,7.21875
Staff,NBC Sports Philadelphia,1,39.58333333333333,38.0,0.3958333333333333,0.8125,0.125,0.1875,0.34375,0.8125,1.0,10.03125
David Latham,Last Word on Sports,1,39.58333333333333,38.0,0.3958333333333333,0.875,0.125,0.15625,0.3125,0.875,1.0,5.84375
Brian Bosarge,Draft Countdown,1,38.54166666666667,37.0,0.3854166666666667,0.78125,0.15625,0.1875,0.3125,0.78125,1.0,6.96875
Cam Marino,NFL Draft Buzz,1,38.54166666666667,37.0,0.3854166666666667,0.78125,0.125,0.1875,0.28125,0.78125,1.0,7.28125
Chris Ransom,Draft Utopia,1,38.54166666666667,37.0,0.3854166666666667,0.78125,0.15625,0.1875,0.3125,0.78125,1.0,13.0
Jon Heath,Broncos Wire,1,38.54166666666667,37.0,0.3854166666666667,0.78125,0.15625,0.1875,0.28125,0.78125,1.0,8.25
Jordy McElroy,Patriots Wire,1,38.54166666666667,37.0,0.3854166666666667,0.78125,0.0,0.1875,0.03125,0.1875,1.0,27.9375
Joseph Harlow,The IDP Guys,1,38.54166666666667,37.0,0.3854166666666667,0.78125,0.15625,0.1875,0.3125,0.78125,1.0,7.875
Alex Kozora,Steelers Depot,1,38.54166666666667,37.0,0.3854166666666667,0.84375,0.15625,0.15625,0.25,0.84375,1.0,6.65625
Andrew Buller-Russ,Sportsnaut,1,38.54166666666667,37.0,0.3854166666666667,0.84375,0.25,0.15625,0.3125,0.84375,1.0,5.46875
Brett Whitefield,Fantasy Points,1,38.54166666666667,37.0,0.3854166666666667,0.84375,0.09375,0.15625,0.15625,0.84375,1.0,8.34375
Cannon Brisco,FF Faceoff,1,38.54166666666667,37.0,0.3854166666666667,0.84375,0.1875,0.15625,0.25,0.84375,1.0,7.15625
Connor Allen,4 For 4,1,38.54166666666667,37.0,0.3854166666666667,0.84375,0.0625,0.15625,0.21875,0.84375,1.0,6.78125
David Heilman,Sports Gambling Podcast,1,38.54166666666667,37.0,0.3854166666666667,0.84375,0.15625,0.15625,0.3125,0.84375,1.0,8.21875
Harley Schultz,The Huddle,1,38.54166666666667,37.0,0.3854166666666667,0.84375,0.15625,0.15625,0.3125,0.84375,1.0,7.0
Jason Sarney,Dolphins Wire,1,38.54166666666667,37.0,0.3854166666666667,0.84375,0.125,0.15625,0.28125,0.84375,1.0,6.21875
Mark Inabinett,AL.com,1,38.54166666666667,37.0,0.3854166666666667,0.84375,0.1875,0.15625,0.28125,0.84375,1.0,8.625
Paul Bretl,Colts Wire,1,38.54166666666667,37.0,0.3854166666666667,0.84375,0.125,0.15625,0.21875,0.84375,1.0,5.71875
Ryan Fowler,The Draft Network,1,38.54166666666667,37.0,0.3854166666666667,0.84375,0.25,0.15625,0.3125,0.84375,1.0,5.96875
Vincent Parise,Bears Wire,1,38.54166666666667,37.0,0.3854166666666667,0.84375,0.09375,0.15625,0.1875,0.84375,1.0,6.8125
Sam Monson,Pro Football Focus,1,37.5,36.0,0.375,0.75,0.15625,0.1875,0.3125,0.75,1.0,13.125
Benjamin Solak,The Ringer,1,37.5,36.0,0.375,0.8125,0.15625,0.15625,0.375,0.8125,1.0,6.46875
Cayden Steele,NJ.com,1,37.5,36.0,0.375,0.8125,0.09375,0.15625,0.25,0.8125,1.0,7.25
Christian D'Andrea,For The Win,1,37.5,36.0,0.375,0.8125,0.09375,0.15625,0.15625,0.8125,1.0,5.6875
Cris Collinsworth,Pro Football Focus,1,37.5,36.0,0.375,0.8125,0.125,0.15625,0.28125,0.8125,1.0,7.71875
Dave Richard,CBS,1,37.5,36.0,0.375,0.8125,0.1875,0.15625,0.21875,0.8125,1.0,7.78125
Kent Weyrauch,Fantasy Pros,1,37.5,36.0,0.375,0.8125,0.125,0.15625,0.375,0.8125,1.0,5.75
Lou Scataglia,NFL Spin Zone,1,37.5,36.0,0.375,0.8125,0.1875,0.15625,0.15625,0.8125,1.0,6.40625
Nick O'Malley,Mass Live,1,37.5,36.0,0.375,0.8125,0.125,0.15625,0.28125,0.8125,1.0,7.40625
Nicolas Hoover,In Between Media,1,37.5,36.0,0.375,0.8125,0.125,0.15625,0.28125,0.8125,1.0,7.65625
Pete Martuneac,Bears Talk,1,37.5,36.0,0.375,0.8125,0.125,0.15625,0.28125,0.8125,1.0,6.15625
Ryan Pawloski,Still Curtain,1,37.5,36.0,0.375,0.8125,0.1875,0.15625,0.21875,0.8125,1.0,8.71875
Staff,Bleacher Report,1,37.5,36.0,0.375,0.8125,0.125,0.15625,0.34375,0.8125,1.0,6.59375
John Blair,NFL Mocks,1,37.5,36.0,0.375,0.875,0.09375,0.125,0.1875,0.875,1.0,6.09375
Staff,Bucs Wire,1,37.5,36.0,0.375,0.875,0.125,0.125,0.25,0.875,1.0,5.90625
Staff,Campus 2 Canton,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.1875,0.15625,0.21875,0.78125,1.0,8.75
Tyler Forness,Sporting News,1,36.45833333333333,35.0,0.3645833333333333,0.78125,0.09375,0.15625,0.34375,0.78125,1.0,7.5625
Alyssa Barbieri,Bears Wire,1,36.45833333333333,35.0,0.3645833333333333,0.84375,0.15625,0.125,0.34375,0.84375,1.0,5.34375
Dan Roche,NBC Sports Philadelphia,1,36.45833333333333,35.0,0.3645833333333333,0.84375,0.09375,0.125,0.28125,0.84375,1.0,6.59375
JR Radcliffe,Milwaukee Journal Sentinel,1,36.45833333333333,35.0,0.3645833333333333,0.84375,0.0625,0.125,0.28125,0.84375,1.0,5.1875
Levi Damien,Raiders Wire,1,36.45833333333333,35.0,0.3645833333333333,0.84375,0.0625,0.125,0.25,0.84375,1.0,6.1875
Rob Maaddi,AP News,1,36.45833333333333,35.0,0.3645833333333333,0.84375,0.15625,0.125,0.1875,0.84375,1.0,8.53125
Ryan Dodson,The Huddle,1,36.45833333333333,35.0,0.3645833333333333,0.84375,0.0625,0.125,0.1875,0.84375,1.0,4.96875
Trenton Corn,Corn's Cogitations,1,36.45833333333333,35.0,0.3645833333333333,0.84375,0.125,0.125,0.21875,0.84375,1.0,8.875
Sarah Hardy,Post Route,1,35.41666666666667,34.0,0.3541666666666667,0.6875,0.15625,0.1875,0.3125,0.6875,1.0,13.71875
Jared Dubin,CBS,1,35.41666666666667,34.0,0.3541666666666667,0.75,0.1875,0.15625,0.25,0.75,1.0,9.625
Christian Williams,Football Guys,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.125,0.125,0.28125,0.8125,1.0,6.6875
Michael Rochman,The Game Day,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.125,0.125,0.28125,0.8125,1.0,5.5
Paul M Banks,The Sports Bank,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.09375,0.125,0.28125,0.8125,1.0,7.59375
Staff,33rd Team,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.1875,0.125,0.1875,0.8125,1.0,5.5
T.J. Besler,Fantasy Data,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.125,0.125,0.28125,0.8125,1.0,6.21875
Tori McElhaney,AtlantaFalcons.com,1,35.41666666666667,34.0,0.3541666666666667,0.8125,0.09375,0.125,0.3125,0.8125,1.0,7.125
John Sigler,Saints Wire,1,35.41666666666667,34.0,0.3541666666666667,0.875,0.0,0.09375,0.0625,0.15625,1.0,28.75
Chris Scheim,WEEI,1,34.375,33.0,0.34375,0.78125,0.0625,0.125,0.3125,0.78125,1.0,9.4375
Jason Kanno,Bucs Wire,1,34.375,33.0,0.34375,0.78125,0.09375,0.125,0.28125,0.78125,1.0,6.625
Nathan Jahnke,Pro Football Focus,1,34.375,33.0,0.34375,0.78125,0.15625,0.125,0.125,0.78125,1.0,7.125
Staff,Pro Football Focus,1,34.375,33.0,0.34375,0.78125,0.125,0.125,0.25,0.78125,1.0,8.40625
Austin Mock,The Athletic,1,34.375,33.0,0.34375,0.84375,0.0625,0.09375,0.1875,0.84375,1.0,5.5625
Jordan Dajani,CBS,1,34.375,33.0,0.34375,0.84375,0.125,0.09375,0.375,0.84375,1.0,6.5625
Ryan Noonan,4 For 4,1,34.375,33.0,0.34375,0.84375,0.125,0.09375,0.21875,0.84375,1.0,5.875
Tim Weaver,Seahawks Wire,1,34.375,33.0,0.34375,0.84375,0.0625,0.09375,0.15625,0.84375,1.0,6.0625
Staff,TWSN,1,33.33333333333333,32.0,0.3333333333333333,0.75,0.125,0.125,0.28125,0.75,1.0,7.75
Austin Boley,WGAL,1,33.33333333333333,32.0,0.3333333333333333,0.8125,0.0625,0.09375,0.34375,0.8125,1.0,8.53125
Natalie Miller,Draftwire,1,33.33333333333333,32.0,0.3333333333333333,0.8125,0.0625,0.09375,0.375,0.8125,1.0,7.03125
Newt Westen,0-Tech Draft,1,33.33333333333333,32.0,0.3333333333333333,0.8125,0.0625,0.09375,0.28125,0.8125,1.0,6.28125
Rob Rang,Fox Sports,1,33.33333333333333,32.0,0.3333333333333333,0.8125,0.09375,0.09375,0.34375,0.8125,1.0,6.46875
Will Brinson,CBS,1,33.33333333333333,32.0,0.3333333333333333,0.8125,0.125,0.09375,0.21875,0.8125,1.0,9.375
Salvatore Stefanile,Fantasy Pros,1,32.29166666666667,31.0,0.3229166666666667,0.71875,0.125,0.125,0.25,0.71875,1.0,12.40625
Dan Pizzuta,33rd Team,1,32.29166666666667,31.0,0.3229166666666667,0.78125,0.0625,0.09375,0.21875,0.78125,1.0,10.375
Dylan Sanders,Saints Wire,1,32.29166666666667,31.0,0.3229166666666667,0.78125,0.09375,0.09375,0.21875,0.78125,1.0,9.28125
J.P. Acosta,SB Nation,1,32.29166666666667,31.0,0.3229166666666667,0.78125,0.0625,0.09375,0.34375,0.78125,1.0,6.53125
Matt Urben,Falcons Wire,1,32.29166666666667,31.0,0.3229166666666667,0.78125,0.09375,0.09375,0.21875,0.78125,1.0,6.875
Steve Palazzolo,Pro Football Focus,1,32.29166666666667,31.0,0.3229166666666667,0.78125,0.09375,0.09375,0.34375,0.78125,1.0,11.65625
Kyle Madson,Niners Wire,1,32.29166666666667,31.0,0.3229166666666667,0.84375,0.0625,0.0625,0.25,0.84375,1.0,7.5
Nick Wojton,Bills Wire,1,32.29166666666667,31.0,0.3229166666666667,0.84375,0.0625,0.0625,0.25,0.84375,1.0,7.5
Cody Williams,Fansided,1,31.25,30.0,0.3125,0.75,0.0625,0.09375,0.21875,0.75,1.0,10.75
Staff,Touchdown Wire,1,31.25,30.0,0.3125,0.75,0.0625,0.09375,0.21875,0.75,1.0,10.875
PJ Moran,Fantasy Pros,1,30.208333333333332,29.0,0.3020833333333333,0.71875,0.15625,0.09375,0.25,0.71875,1.0,8.90625
Scott Alan Salomon,Phin Phanatic,1,30.208333333333332,29.0,0.3020833333333333,0.78125,0.125,0.0625,0.21875,0.78125,1.0,9.96875
Curt Popejoy,Draftwire,1,27.083333333333332,26.0,0.2708333333333333,0.8125,0.03125,0.0,0.28125,0.8125,1.0,7.71875
