player_name,player_position,mock_count,unique_mocks,unique_authors,avg_round,median_round,min_round,max_round,avg_pick,median_pick,min_pick,max_pick,team_count,most_common_team,most_common_team_slug
Justin Herbert,QB,1,1,1,1.0,1.0,1,1,,,,,1,Los Angeles Chargers,los-angeles-chargers
Justin Herron,OT,1,1,1,7.0,7.0,7,7,,,,,1,Miami Dolphins,miami-dolphins
Juwan Johnson,TE,1,1,1,6.0,6.0,6,6,,,,,1,New York Jets,new-york-jets
K.J. Osborn,WR,1,1,1,7.0,7.0,7,7,,,,,1,Minnesota Vikings,minnesota-vikings
Kamal Martin,LB,1,1,1,7.0,7.0,7,7,,,,,1,Dallas Cowboys,dallas-cowboys
Keith Ismael,IOL,1,1,1,4.0,4.0,4,4,,,,,1,Atlanta Falcons,atlanta-falcons
Kevin Davidson,QB,1,1,1,7.0,7.0,7,7,,,,,1,New York Giants,new-york-giants
Khalid Kareem,EDGE,1,1,1,4.0,4.0,4,4,,,,,1,Miami Dolphins,miami-dolphins
Khalil Tate,QB,1,1,1,7.0,7.0,7,7,,,,,1,Buffalo Bills,buffalo-bills
Lawrence Cager,WR,1,1,1,6.0,6.0,6,6,,,,,1,New York Giants,new-york-giants
Leki Fotu,DL,1,1,1,3.0,3.0,3,3,,,,,1,Las Vegas Raiders,las-vegas-raiders
Levonta Taylor,CB,1,1,1,7.0,7.0,7,7,,,,,1,Green Bay Packers,green-bay-packers
Logan Stenberg,IOL,1,1,1,4.0,4.0,4,4,,,,,1,Carolina Panthers,carolina-panthers
Luther Kirk,S,1,1,1,7.0,7.0,7,7,,,,,1,New York Giants,new-york-giants
Madre Harper,S,1,1,1,7.0,7.0,7,7,,,,,1,San Francisco 49ers,san-francisco-49ers
Marlon Davidson,DL,1,1,1,2.0,2.0,2,2,,,,,1,Atlanta Falcons,atlanta-falcons
Michael Divinity Jr.,LB,1,1,1,5.0,5.0,5,5,,,,,1,Cincinnati Bengals,cincinnati-bengals
Mykal Walker,LB,1,1,1,6.0,6.0,6,6,,,,,1,Green Bay Packers,green-bay-packers
Patrick Queen,LB,1,1,1,2.0,2.0,2,2,,,,,1,Green Bay Packers,green-bay-packers
Quintez Cephus,WR,1,1,1,6.0,6.0,6,6,,,,,1,Cleveland Browns,cleveland-browns
Reggie Corbin,RB,1,1,1,7.0,7.0,7,7,,,,,1,Green Bay Packers,green-bay-packers
Sage Lewis,LB,1,1,1,6.0,6.0,6,6,,,,,1,Los Angeles Rams,los-angeles-rams
Sean McKeon,TE,1,1,1,7.0,7.0,7,7,,,,,1,Cleveland Browns,cleveland-browns
Shaun Bradley,LB,1,1,1,7.0,7.0,7,7,,,,,1,Tennessee Titans,tennessee-titans
Shyheim Carter,S,1,1,1,5.0,5.0,5,5,,,,,1,Kansas City Chiefs,kansas-city-chiefs
Steven Montez,QB,1,1,1,7.0,7.0,7,7,,,,,1,Tennessee Titans,tennessee-titans
T.J. Brunson,LB,1,1,1,6.0,6.0,6,6,,,,,1,New England Patriots,new-england-patriots
Tony Brown,WR,1,1,1,4.0,4.0,4,4,,,,,1,Cleveland Browns,cleveland-browns
Tua Tagovailoa,QB,1,1,1,1.0,1.0,1,1,,,,,1,Miami Dolphins,miami-dolphins
Tyler Bass,K,1,1,1,7.0,7.0,7,7,,,,,1,Los Angeles Rams,los-angeles-rams
Tyler Higby,IOL,1,1,1,7.0,7.0,7,7,,,,,1,Dallas Cowboys,dallas-cowboys
Yetur Gross-Matos,EDGE,1,1,1,1.0,1.0,1,1,,,,,1,Atlanta Falcons,atlanta-falcons
