section,year,cache_id,mock_relative_url,mock_absolute_url,mock_name,author_name,published_at,description,intro,external_url,rankings_url,completed_url,completion_percentage,completion_place,most_accurate,temporary_mock,scheduled_to_be_deleted,time_left_before_deletion,top_authors_count,twitter,user_mock,user_premium,selection_count,previous_mock_date_count,list_rank
mock-drafts,2020,mocks/Show-0,/mock-drafts/2020/cbs-2020-josh-edwards?date=2020-04-23,https://www.nflmockdraftdatabase.com/mock-drafts/2020/cbs-2020-josh-edwards?date=2020-04-23,CBS,Josh Edwards,04/23/20,"Two-Round 2020 NFL Mock Draft: Patriots trade up for Jordan Love, Packers plan for life after Aaron Rodgers : The 2020 NFL Draft finally ends all speculation on Thursday",,https://www.cbssports.com/nfl/draft/news/two-round-2020-nfl-mock-draft-patriots-trade-up-for-jordan-love-packers-plan-for-life-after-aaron-rodgers/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2020/consensus-big-board-2020,https://www.nflmockdraftdatabase.com/mock-drafts/2020/final-scores,20.43%,256th,False,False,False,09/30/2019 01:01pm CDT,0,EdwardsCBS,False,False,32,1,29
mock-drafts,2020,mocks/Show-0,/mock-drafts/2020/nbc-sports-boston-2020-phil-perry?date=2020-04-23,https://www.nflmockdraftdatabase.com/mock-drafts/2020/nbc-sports-boston-2020-phil-perry?date=2020-04-23,NBC Sports Boston,Phil Perry,04/23/20,"2020 NFL Mock Draft 6.0: Patriots add needed help at linebacker : With Kyle Van Noy, Jamie Collins and Elandon Roberts all gone, the Patriots must add to their linebacker depth — an area which Phil Perry has them addressing in his final mock draft.",,https://www.nbcsports.com/boston/patriots/2020-nfl-mock-draft-60-patriots-add-needed-help-linebacker?int?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2020/consensus-big-board-2020,https://www.nflmockdraftdatabase.com/mock-drafts/2020/final-scores,31.49%,23rd,False,False,False,01/15/2020 09:40am CST,0,PhilAPerry,False,False,32,1,30
mock-drafts,2020,mocks/Show-0,/mock-drafts/2020/the-game-haus-2020-joe-ditullio?date=2020-04-23,https://www.nflmockdraftdatabase.com/mock-drafts/2020/the-game-haus-2020-joe-ditullio?date=2020-04-23,The Game Haus,Joe DiTullio,04/23/20,"2020 NFL Mock Draft April 23 : The 20202 NFL Draft is just over a week away. The rumor mill is heating up, which means it is time for another mock draft. Here is the 2020 NFL Mock Draft April 23.",,https://thegamehaus.com/nfl-draft/2020-nfl-mock-draft-april-23/2020/04/23/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2020/consensus-big-board-2020,https://www.nflmockdraftdatabase.com/mock-drafts/2020/final-scores,32.45%,18th,False,False,False,05/06/2019 10:55pm CDT,0,DiTullioJoe,False,False,32,1,31
mock-drafts,2020,mocks/Show-0,/mock-drafts/2020/nfl-com-2020-peter-schrager?date=2020-04-23,https://www.nflmockdraftdatabase.com/mock-drafts/2020/nfl-com-2020-peter-schrager?date=2020-04-23,NFL.com,Peter Schrager,04/23/20,"Peter Schrager 2020 NFL mock draft 3.0: Tua Tagovailoa slides : With just hours to go before the 2020 NFL Draft kicks off, Peter Schrager makes one final set of predictions on how Round 1 will play out. Could we see five trades and a steep slide for Tua Tagovailoa?",,http://www.nfl.com/news/story/0ap3000001110606/article/peter-schrager-2020-nfl-mock-draft-30-tua-tagovailoa-slides?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2020/consensus-big-board-2020,https://www.nflmockdraftdatabase.com/mock-drafts/2020/final-scores,23.8%,169th,False,False,False,04/08/2020 03:06pm CDT,3,PSchrags,False,False,32,1,32
mock-drafts,2020,mocks/Show-0,/mock-drafts/2020/wkyc-2020-ben-axelrod?date=2020-04-23,https://www.nflmockdraftdatabase.com/mock-drafts/2020/wkyc-2020-ben-axelrod?date=2020-04-23,WKYC,Ben Axelrod,04/23/20,"2020 NFL Mock Draft: Draft Day : Days away from the actually event, we give our latest projection for the 2020 NFL Draft.",,https://www.wkyc.com/article/sports/nfl/nfl-draft/2020-nfl-mock-draft-draft-week/95-2e2504e8-1214-4251-82ca-ffbb0418ca0b?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2020/consensus-big-board-2020,https://www.nflmockdraftdatabase.com/mock-drafts/2020/final-scores,28.85%,48th,False,False,False,03/10/2020 10:41pm CDT,1,BenAxelrod,False,False,32,1,33
mock-drafts,2020,mocks/Show-0,/mock-drafts/2020/ebony-bird-2020-richard-bradshaw?date=2020-04-23,https://www.nflmockdraftdatabase.com/mock-drafts/2020/ebony-bird-2020-richard-bradshaw?date=2020-04-23,Ebony Bird,Richard Bradshaw,04/23/20,"Full first-round 2020 NFL Draft mock: Baltimore Ravens get aggressive : It's draft day, everyone! Here's Richard Bradshaw's final 1st round 2020 NFL Draft mock. Spoiler alert: the Baltimore Ravens go aggressive and move up...",,https://ebonybird.com/2020/04/23/2020-nfl-draft-ravens-nab-linebacker/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2020/consensus-big-board-2020,https://www.nflmockdraftdatabase.com/mock-drafts/2020/final-scores,16.11%,352nd,False,False,False,10/09/2019 01:01pm CDT,0,RichieBradz36,False,False,32,1,34
mock-drafts,2020,mocks/Show-0,/mock-drafts/2020/cleveland-com-2020-tim-bielik?date=2020-04-23,https://www.nflmockdraftdatabase.com/mock-drafts/2020/cleveland-com-2020-tim-bielik?date=2020-04-23,Cleveland.com,Tim Bielik,04/23/20,What will the Cleveland Browns do with their first two picks? Final 2020 NFL mock draft ,,https://www.cleveland.com/browns/2020/04/what-will-the-cleveland-browns-do-with-their-first-two-picks-final-2020-nfl-mock-draft.html?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2020/consensus-big-board-2020,https://www.nflmockdraftdatabase.com/mock-drafts/2020/final-scores,12.74%,400th,False,False,False,01/09/2020 12:01pm CST,0,timbielik,False,False,31,1,35
mock-drafts,2020,mocks/Show-0,/mock-drafts/2020/nfl-mocks-2020-brenden-armour?date=2020-04-23,https://www.nflmockdraftdatabase.com/mock-drafts/2020/nfl-mocks-2020-brenden-armour?date=2020-04-23,NFL Mocks,Brenden Armour,04/23/20,2020 NFL Draft: NFL Mocks’ final three-round 2020 NFL mock draft : The 2020 NFL Draft is hours away! Here is one last crack at what could go down over the weekend. Enjoy the last mock draft of 2020. - Page 2,,https://nflmocks.com/2020/04/23/2020-nfl-draft-nfl-mocks-final-3-round-2020-mock-draft/2/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2020/consensus-big-board-2020,https://www.nflmockdraftdatabase.com/mock-drafts/2020/final-scores,14.42%,376th,False,False,False,03/07/2020 09:40pm CST,0,b_armour70,False,False,32,1,36
mock-drafts,2020,mocks/Show-0,/mock-drafts/2020/nfl-spin-zone-2020-cody-williams?date=2020-04-23,https://www.nflmockdraftdatabase.com/mock-drafts/2020/nfl-spin-zone-2020-cody-williams?date=2020-04-23,NFL Spin Zone,Cody Williams,04/23/20,"2020 NFL Mock Draft, final 7-round prediction: Patriots trade up for QB : The final 2020 NFL Mock Draft on the day of features full 7-round predictions with all 255 picks, including the Patriots trading up for a quarterback.","No more rumors and speculation — the 2020 NFL Draft is upon us. At 8 p.m. ET on Thursday, April 23, the first round of the first-ever virtual draft will get underway and we’ll be off and running from there. And we’re sure to see one of the wildest drafts in recent memory, which makes doing a predictive NFL Mock Draft all the more difficult. From everything that we’ve heard about the 2020 NFL Draft, not even factoring in all of the unique factors and complications created by the COVID-19 outbreak and the cancelation of pro days and in-person visits between prospects, it’s going to be unpredictable. There are just so many factors and, just as importantly, there is a deep, deep class of incoming prospects who could help an NFL team immediately. Despite the projected unpredictability, we’re going to dive head-on into one final 2020 NFL Mock Draft and not just try to predict the first round but rather go through all seven rounds and 255 picks and see what could happen. There’s no chance that all 255 selections are correct but, with a mix of what we’re hearing and what we can speculate about picks, trades and otherwise, we can project as much as we know.",https://nflspinzone.com/2020/04/23/nfl-mock-draft-2020-predictions-7-rounds-trades/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2020/consensus-big-board-2020,https://www.nflmockdraftdatabase.com/mock-drafts/2020/final-scores,18.27%,320th,False,False,False,05/06/2019 10:55pm CDT,0,TheSizzle20,False,False,32,2,37
mock-drafts,2020,mocks/Show-0,/mock-drafts/2020/nbc-sports-washington-2020-tyler-roman?date=2020-04-23,https://www.nflmockdraftdatabase.com/mock-drafts/2020/nbc-sports-washington-2020-tyler-roman?date=2020-04-23,NBC Sports Washington,Tyler Roman,04/22/20,"2020 NFL Mock Draft 18.0: It's finally draft day : The NFL Draft is finally here! With many Pro Days, interviews and workouts canceled due to coronavirus, which prospects are impacted by that the most? There's a lot to unpack in our final mock draft, which features multiple first-round trades that could happen Thursday evening.",,https://www.nbcsports.com/washington/redskins/2020-nfl-mock-draft-180-its-finally-draft-day?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2020/consensus-big-board-2020,https://www.nflmockdraftdatabase.com/mock-drafts/2020/final-scores,11.54%,410th,False,False,False,10/02/2019 01:01pm CDT,0,NFLScout21,False,False,32,1,38
mock-drafts,2020,mocks/Show-0,/mock-drafts/2020/sb-nation-2020-dan-kadar?date=2020-04-23,https://www.nflmockdraftdatabase.com/mock-drafts/2020/sb-nation-2020-dan-kadar?date=2020-04-23,SB Nation,Dan Kadar,04/22/20,"Here’s our final 2020 NFL mock draft : The drama is nearly over. Here’s where Tua Tagovailoa, Justin Herbert, and more will land on draft night.","The drama in the 2020 NFL Draft is nearly over. Much of the lead up to the draft has been centered around where Alabama quarterback Tua Tagovailoa will land. In this mock, my final first-round variety for the 2020 NFL Draft, Tagovailoa is the third quarterback taken. He could just as easily be the second quarterback taken. A lot will depend on how comfortable teams are with his health. Here’s one last look at how the first round could shake out on Thursday night:",https://www.sbnation.com/nfl/2020/4/22/21232124/2020-nfl-mock-draft-1st-round-justin-herbert-joe-burrow-tua-raiders-dolphins-chase-young?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2020/consensus-big-board-2020,https://www.nflmockdraftdatabase.com/mock-drafts/2020/final-scores,29.09%,46th,False,False,False,05/06/2019 11:40pm CDT,2,MockingTheDraft,False,False,32,2,39
mock-drafts,2020,mocks/Show-0,/mock-drafts/2020/silver-and-black-pride-2020-kenneth-arthur?date=2020-04-23,https://www.nflmockdraftdatabase.com/mock-drafts/2020/silver-and-black-pride-2020-kenneth-arthur?date=2020-04-23,Silver And Black Pride,Kenneth Arthur,04/22/20,"Surprises Mock Draft: Raiders snag Isaiah Simmons, add a second round pick : What happens when we try to buck conventional wisdom and think outside the mocks?",,https://www.silverandblackpride.com/2020/4/22/21231509/nfl-mock-draft-trades-surprises-raiders?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2020/consensus-big-board-2020,https://www.nflmockdraftdatabase.com/mock-drafts/2020/final-scores,7.45%,433rd,False,False,False,04/30/2020 04:10pm CDT,0,KennethArthuRS,False,False,32,1,40
mock-drafts,2020,mocks/Show-0,/mock-drafts/2020/rotoworld-2020-josh-norris?date=2020-04-23,https://www.nflmockdraftdatabase.com/mock-drafts/2020/rotoworld-2020-josh-norris?date=2020-04-23,Rotoworld,Josh Norris,04/22/20,"Mock Draft: Norris: Final 2020 NFL Mock Draft - Fantasy Columns : Josh Norris posts his final look at how the opening 32 picks might unfold in the 2020 NFL Draft, including CeeDee Lamb as the first WR selected.",,https://www.rotoworld.com/article/mock-draft/norris-final-2020-nfl-mock-draft?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2020/consensus-big-board-2020,https://www.nflmockdraftdatabase.com/mock-drafts/2020/final-scores,27.64%,77th,False,False,False,03/12/2020 10:34am CDT,1,JoshNorris,False,False,32,1,41
mock-drafts,2020,mocks/Show-0,/mock-drafts/2020/sports-illustrated-2020-kevin-hanson?date=2020-04-23,https://www.nflmockdraftdatabase.com/mock-drafts/2020/sports-illustrated-2020-kevin-hanson?date=2020-04-23,Sports Illustrated,Kevin Hanson,04/22/20,"2020 NFL Mock Draft 18.0: Final Mock Before Draft Day : Check out where Joe Burrow, Justin Herbert, Tua Tagovailoa and the other top prospects land in our final projection of how the first round should play out on Thursday night.","The unpredictable nature of the NFL draft is what makes it so exciting, yet that doesn’t stop us from trying to predict it. As one NFL general manager recently told NFL Network’s Ian Rapoport, “The media is wronger about mock drafts this year than you guys have ever been.” If my final mock this year is only “as wrong as usual,” does that mean I have exceeded expectations? Given all of the moving parts of a virtual draft, front offices will face some potential communication challenges as teams are spread out. Earlier this month, long-time draft guru Gil Brandt speculated about the potential of “probably fewer” trades taking place. That said, I’ve projected a couple trade scenarios that I believe make sense.",https://www.si.com/nfl/2020/04/23/nfl-mock-draft-18-final-mock-draft?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2020/consensus-big-board-2020,https://www.nflmockdraftdatabase.com/mock-drafts/2020/final-scores,28.13%,59th,False,False,False,09/19/2019 01:01pm CDT,1,EDSFootball,False,False,32,14,42
mock-drafts,2020,mocks/Show-0,/mock-drafts/2020/clutch-points-2020-skyler-carlin?date=2020-04-23,https://www.nflmockdraftdatabase.com/mock-drafts/2020/clutch-points-2020-skyler-carlin?date=2020-04-23,Clutch Points,Skyler Carlin,04/22/20,"Final 2020 NFL Mock Draft: Round 1, Including Four Draft-Day Trades : The wait is finally over as the final edition of ClutchPoints' 2020 NFL Mock Draft is finally upon us, putting the Bengals on the clock with the No. 1 pick.","The wait is finally over as the 2020 NFL Draft is upon us, putting the Cincinnati Bengals on the clock with the No. 1 pick. There’s no need to wait for ClutchPoints’ final NFL Mock Draft however, but we’ll get to that momentarily. With teams hunkered down inside the confines of their own houses, this draft figures to be an unforgettable one. Whether that is in a good or bad way remains to be seen. Similar to most drafts, there has been an endless number of rumors that have surfaced in the days leading up to first selection. Some of those rumors may be true, causing a shakeup in the early portion of the NFL Draft. Or, those rumors could turn out to be smokescreens deliberately created by specific teams.",https://clutchpoints.com/final-2020-nfl-mock-draft-round-1-all-32-picks/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2020/consensus-big-board-2020,https://www.nflmockdraftdatabase.com/mock-drafts/2020/final-scores,18.51%,312th,False,False,False,02/13/2020 09:43am CST,0,skyler_carlin,False,False,32,1,43
mock-drafts,2020,mocks/Show-0,/mock-drafts/2020/sports-illustrated-2020-frankie-taddeo?date=2020-04-23,https://www.nflmockdraftdatabase.com/mock-drafts/2020/sports-illustrated-2020-frankie-taddeo?date=2020-04-23,Sports Illustrated,Frankie Taddeo,04/22/20,NFL Mock Draft: Vegas Odds Predict First Round : What would happen if the first round of the 2020 NFL Draft goes exactly how the oddsmakers in Vegas predict?,,https://www.si.com/gambling/2020/04/23/nfl-mock-draft-2020-vegas-odds?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2020/consensus-big-board-2020,https://www.nflmockdraftdatabase.com/mock-drafts/2020/final-scores,28.61%,51st,False,False,False,04/20/2020 09:46pm CDT,0,SInow,False,False,32,1,44
mock-drafts,2020,mocks/Show-0,/mock-drafts/2020/the-dallas-morning-news-2020-newy-scruggs?date=2020-04-23,https://www.nflmockdraftdatabase.com/mock-drafts/2020/the-dallas-morning-news-2020-newy-scruggs?date=2020-04-23,The Dallas Morning News,Newy Scruggs,04/22/20,"Newy Scruggs’ 2020 NFL mock draft: Multiple trades, Tua Tagovailoa slips, and a defender for Dallas : Newy Scruggs, sports anchor at NBC5 in Dallas-Fort Worth (KXAS-TV), put together the first 32 picks on this week’s NFL draft. Joe Burrow and Chase Young...",,https://www.dallasnews.com/sports/cowboys/2020/04/22/newy-scruggs-2020-nfl-mock-draft-multiple-trades-tua-tagovailoa-slips-and-a-defender-for-dallas/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2020/consensus-big-board-2020,https://www.nflmockdraftdatabase.com/mock-drafts/2020/final-scores,18.75%,299th,False,False,False,04/29/2020 11:53pm CDT,0,newyscruggs,False,False,32,1,45
mock-drafts,2020,mocks/Show-0,/mock-drafts/2020/bleacher-report-2020-matt-miller?date=2020-04-23,https://www.nflmockdraftdatabase.com/mock-drafts/2020/bleacher-report-2020-matt-miller?date=2020-04-23,Bleacher Report,Matt Miller,04/22/20,2020 NFL Mock Draft: Matt Miller's Final 7-Round Predictions : It's here. Finally. An  NFL  draft weekend unlike any before and one we won't ever forget.     Every general manager is separated from his counterpart at head coach...,,https://bleacherreport.com/articles/2887110-2020-nfl-mock-draft-matt-millers-final-7-round-predictions?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2020/consensus-big-board-2020,https://www.nflmockdraftdatabase.com/mock-drafts/2020/final-scores,28.61%,50th,False,False,False,05/06/2019 11:40pm CDT,2,nfldraftscout,False,False,32,1,46
mock-drafts,2020,mocks/Show-0,/mock-drafts/2020/fantasy-pros-2020-bobby-sylvester?date=2020-04-23,https://www.nflmockdraftdatabase.com/mock-drafts/2020/fantasy-pros-2020-bobby-sylvester?date=2020-04-23,Fantasy Pros,Bobby Sylvester,04/22/20,Bobby Sylvester’s Final 2020 NFL Mock Draft (Seven Rounds with Trades) ,,https://www.fantasypros.com/2020/04/bobby-sylvesters-final-2020-nfl-mock-draft-seven-rounds-with-trades/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2020/consensus-big-board-2020,https://www.nflmockdraftdatabase.com/mock-drafts/2020/final-scores,12.5%,401st,False,False,False,11/20/2019 12:02pm CST,0,bobbyfantasypro,False,False,32,1,47
mock-drafts,2020,mocks/Show-0,/mock-drafts/2020/nfl-draft-scout-2020-rob-rang?date=2020-04-23,https://www.nflmockdraftdatabase.com/mock-drafts/2020/nfl-draft-scout-2020-rob-rang?date=2020-04-23,NFL Draft Scout,Rob Rang,04/22/20,"Rang's Final 2020 Mock Draft features plenty of surprises : The surprises come early and often in Rob Rang's final 2020 NFL mock draft with more tackles than receivers, an early run on defensive playmakers and splashy fits for two running backs about to become NFL superstars.",,https://www.si.com/nfl/draft/mocks/rangs-final-2020-nfl-mock-draft?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2020/consensus-big-board-2020,https://www.nflmockdraftdatabase.com/mock-drafts/2020/final-scores,19.47%,279th,False,False,False,04/29/2020 11:53pm CDT,0,RobRang,False,False,32,1,48
mock-drafts,2020,mocks/Show-0,/mock-drafts/2020/nfl-trade-rumors-2020-nate-bouda?date=2020-04-23,https://www.nflmockdraftdatabase.com/mock-drafts/2020/nfl-trade-rumors-2020-nate-bouda?date=2020-04-23,NFL Trade Rumors,Nate Bouda,04/22/20,Final Two-Round 2020 NFL Mock Draft ,,https://nfltraderumors.co/final-two-round-2020-nfl-mock-draft/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2020/consensus-big-board-2020,https://www.nflmockdraftdatabase.com/mock-drafts/2020/final-scores,33.65%,12th,False,False,False,04/19/2020 10:44pm CDT,0,nfltrade_rumors,False,False,32,2,49
mock-drafts,2020,mocks/Show-0,/mock-drafts/2020/ny-daily-news-2020-manish-mehta?date=2020-04-23,https://www.nflmockdraftdatabase.com/mock-drafts/2020/ny-daily-news-2020-manish-mehta?date=2020-04-23,NY Daily News,Manish Mehta,04/22/20,NFL Mock Draft 2020: Seven trades and surprises from Jets and Giants in wild Round 1 : The first-ever virtual NFL Draft that begins Thursday night promises to be filled with curveballs.,,https://www.nydailynews.com/sports/football/ny-nfl-mock-draft-jets-gaints-20200423-4uozn6vqdfbbni4vzyuurwqlea-story.html?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2020/consensus-big-board-2020,https://www.nflmockdraftdatabase.com/mock-drafts/2020/final-scores,18.51%,311th,False,False,False,04/07/2020 09:13am CDT,0,MMehtaNYDN,False,False,32,1,50
mock-drafts,2020,mocks/Show-0,/mock-drafts/2020/philly-voice-2020-jimmy-kempski?date=2020-04-23,https://www.nflmockdraftdatabase.com/mock-drafts/2020/philly-voice-2020-jimmy-kempski?date=2020-04-23,Philly Voice,Jimmy Kempski,04/22/20,"Jimmy Kempski's full first round 2020 NFL mock draft : Over the last two or so months, we have published five ""Eagles-only"" seven-round mock drafts. For the first (and final) time, here is our one and only full first-round NFL mock draft.",,https://www.phillyvoice.com/jimmy-kempskis-full-first-round-2020-nfl-mock-draft/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2020/consensus-big-board-2020,https://www.nflmockdraftdatabase.com/mock-drafts/2020/final-scores,29.33%,44th,False,False,False,04/30/2020 11:13am CDT,1,JimmyKempski,False,False,32,1,51
mock-drafts,2020,mocks/Show-0,/mock-drafts/2020/steel-city-underground-2020-chase-hammes?date=2020-04-23,https://www.nflmockdraftdatabase.com/mock-drafts/2020/steel-city-underground-2020-chase-hammes?date=2020-04-23,Steel City Underground,Chase Hammes,04/22/20,Chase Hammes: 2020 NFL Mock Draft 4.0 | Steel City Underground ,,https://www.steelcityunderground.com/2020/04/23/chase-hammes-2020-nfl-mock-draft-4-0/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2020/consensus-big-board-2020,https://www.nflmockdraftdatabase.com/mock-drafts/2020/final-scores,19.23%,281st,False,False,False,10/18/2019 01:01pm CDT,0,chasingthedraft,False,False,32,1,52
mock-drafts,2020,mocks/Show-0,/mock-drafts/2020/walter-football-2020-charlie-campbell?date=2020-04-23,https://www.nflmockdraftdatabase.com/mock-drafts/2020/walter-football-2020-charlie-campbell?date=2020-04-23,Walter Football,Charlie Campbell,04/22/20,2020 NFL Mock Draft ,,https://walterfootball.com/draft2020charlie.php?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2020/consensus-big-board-2020,https://www.nflmockdraftdatabase.com/mock-drafts/2020/final-scores,26.68%,95th,False,False,False,03/26/2019 11:46pm CDT,5,DraftCampbell,False,False,31,1,53
mock-drafts,2020,mocks/Show-0,/mock-drafts/2020/detroit-free-press-2020-dave-birkett?date=2020-04-22,https://www.nflmockdraftdatabase.com/mock-drafts/2020/detroit-free-press-2020-dave-birkett?date=2020-04-22,Detroit Free Press,Dave Birkett,04/22/20,"Dave Birkett's final 2020 NFL mock draft: What will Lions do? : On the eve of the 2020 NFL draft, Free Press sports writer Dave Birkett delivers his final mock draft.","On the eve of the 2020 NFL draft, Free Press sports writer Dave Birkett delivers his final mock draft.",https://www.freep.com/picture-gallery/sports/nfl/lions/2020/04/22/final-2020-nfl-mock-draft-detroit-lions/3005722001/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2020/consensus-big-board-2020,https://www.nflmockdraftdatabase.com/mock-drafts/2020/final-scores,33.65%,11th,False,False,False,02/13/2020 09:43am CST,1,davebirkett,False,False,32,3,54
mock-drafts,2020,mocks/Show-0,/mock-drafts/2020/newsday-2020-bob-glauber?date=2020-04-22,https://www.nflmockdraftdatabase.com/mock-drafts/2020/newsday-2020-bob-glauber?date=2020-04-22,Newsday,Bob Glauber,04/22/20,"Bob Glauber's NFL mock draft : 1. Bengals: Joe Burrow, QB, LSU The Bengals are starved for a winner, and Burrow — who grew up not far from Cincinnati — is their answer. EMBED1 2. Redskins: Chase Young, edge, Ohio State The Redskins",,https://www.newsday.com/sports/football/nfl-mock-draft-2020-bob-glauber-1.44034593?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2020/consensus-big-board-2020,https://www.nflmockdraftdatabase.com/mock-drafts/2020/final-scores,25.96%,107th,False,False,False,04/30/2020 06:22pm CDT,1,BobGlauber,False,False,32,1,55
mock-drafts,2020,mocks/Show-0,/mock-drafts/2020/cbs-2020-pete-prisco?date=2020-04-22,https://www.nflmockdraftdatabase.com/mock-drafts/2020/cbs-2020-pete-prisco?date=2020-04-22,CBS,Pete Prisco,04/22/20,"Pete Prisco's what teams 'should' do NFL Mock Draft: Tua Tagovailoa slides down to Raiders at No. 12 : Top two picks are easy, things get interesting when Dolphins pick and pass on Tua",,https://www.cbssports.com/nfl/draft/news/pete-priscos-what-teams-should-do-nfl-mock-draft-tua-tagovailoa-slides-down-to-raiders-at-no-12/?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2020/consensus-big-board-2020,https://www.nflmockdraftdatabase.com/mock-drafts/2020/final-scores,17.55%,328th,False,False,False,02/27/2020 08:57am CST,0,PriscoCBS,False,False,32,1,56
mock-drafts,2020,mocks/Show-0,/mock-drafts/2020/fox-sports-2020-jason-mcintyre?date=2020-04-22,https://www.nflmockdraftdatabase.com/mock-drafts/2020/fox-sports-2020-jason-mcintyre?date=2020-04-22,Fox Sports,Jason McIntyre,04/22/20,"2020 NFL Mock Draft 9.0: Tua Tagovailoa drops out of the Top 10 : In our final NFL Mock Draft just days ahead of Thursday's festivities, Tua Tagovailoa drops to the Las Vegas Raiders — and out of the Top 10.","The nearly four-month sprint to the NFL Draft is almost over, and this week’s draft figures to be one of the wildest ever, from the presentation to the selections. Teams haven’t been able to do in-person interviews since the Combine. Medical exams haven’t happened. I’ve got a few significant changes in the final mock draft, with Tua Tagovailoa falling out of the Top 10, and two fast-rising players entering the first round. So with just hours until the festivities begin, let's get to the picks.",https://www.foxsports.com/nfl/gallery/2020-nfl-mock-draft-tua-tagovailoa-joe-burrow-chase-young-042120?utm_source=nflmockdraftdatabase&utm_medium=website&utm_content=read_mock_link,https://www.nflmockdraftdatabase.com/big-boards/2020/consensus-big-board-2020,https://www.nflmockdraftdatabase.com/mock-drafts/2020/final-scores,19.47%,278th,False,False,False,01/31/2020 11:28pm CST,1,jasonrmcintyre,False,False,32,1,57
