player_name,player_position,mock_count,unique_mocks,unique_authors,avg_round,median_round,min_round,max_round,avg_pick,median_pick,min_pick,max_pick,team_count,most_common_team,most_common_team_slug
Jerrod Clark,DL,2,2,2,5.5,5.5,4,7,,,,,2,New England Patriots,new-england-patriots
Jordan Howden,S,2,2,2,7.0,7.0,7,7,,,,,2,Green Bay Packers,green-bay-packers
Kaevon Merriweather,S,2,2,2,5.5,5.5,5,6,,,,,2,Cleveland Browns,cleveland-browns
Kayshon Boutte,WR,2,2,2,3.5,3.5,3,4,,,,,2,Carolina Panthers,carolina-panthers
Mike Morris,DL,2,2,2,4.5,4.5,3,6,,,,,2,Houston Texans,houston-texans
Mohamoud Diabate,LB,2,2,2,6.5,6.5,6,7,,,,,2,Cleveland Browns,cleveland-browns
Nesta Jade Silvera,DL,2,2,2,7.0,7.0,7,7,,,,,2,Dallas Cowboys,dallas-cowboys
Nick Broeker,IOL,2,2,1,6.0,6.0,6,6,,,,,2,Tennessee Titans,tennessee-titans
Nick Hampton,EDGE,2,2,2,4.5,4.5,4,5,,,,,2,Chicago Bears,chicago-bears
Puka Nacua,WR,2,2,2,5.5,5.5,4,7,,,,,2,Green Bay Packers,green-bay-packers
Quentin Johnston,WR,2,2,2,1.0,1.0,1,1,,,,,2,Detroit Lions,detroit-lions
Rashad Torrence II,S,2,2,2,7.0,7.0,7,7,,,,,2,Cleveland Browns,cleveland-browns
Richard Gouraige,OT,2,2,2,6.5,6.5,6,7,,,,,2,Pittsburgh Steelers,pittsburgh-steelers
Shaka Heyward,LB,2,2,2,6.5,6.5,6,7,,,,,2,Chicago Bears,chicago-bears
Sidy Sow,OT,2,2,2,5.0,5.0,5,5,,,,,2,Chicago Bears,chicago-bears
SirVocea Dennis,LB,2,2,2,4.5,4.5,4,5,,,,,2,Dallas Cowboys,dallas-cowboys
Tanner Ingle,S,2,2,2,7.0,7.0,7,7,,,,,1,Pittsburgh Steelers,pittsburgh-steelers
Tavius Robinson,EDGE,2,2,2,5.0,5.0,3,7,,,,,2,Green Bay Packers,green-bay-packers
Thomas Incoom,EDGE,2,2,2,7.0,7.0,7,7,,,,,2,Chicago Bears,chicago-bears
Trevor Reid,OT,2,2,2,7.0,7.0,7,7,,,,,2,Atlanta Falcons,atlanta-falcons
Tyson Bagent,QB,2,2,2,7.0,7.0,7,7,,,,,1,Green Bay Packers,green-bay-packers
Xazavian Valladay,RB,2,2,2,7.0,7.0,7,7,,,,,2,Houston Texans,houston-texans
Amari Burney,LB,1,1,1,7.0,7.0,7,7,,,,,1,Chicago Bears,chicago-bears
Andre Jones,LB,1,1,1,7.0,7.0,7,7,,,,,1,Indianapolis Colts,indianapolis-colts
Anthony Kendall,CB,1,1,1,5.0,5.0,5,5,,,,,1,Los Angeles Rams,los-angeles-rams
Antoine Green,WR,1,1,1,6.0,6.0,6,6,,,,,1,Tampa Bay Buccaneers,tampa-bay-buccaneers
Antonio Johnson,S,1,1,1,3.0,3.0,3,3,,,,,1,Las Vegas Raiders,las-vegas-raiders
Asim Richards,IOL,1,1,1,6.0,6.0,6,6,,,,,1,New England Patriots,new-england-patriots
B.J. Thompson,EDGE,1,1,1,6.0,6.0,6,6,,,,,1,Kansas City Chiefs,kansas-city-chiefs
B.J. Wilson,OT,1,1,1,6.0,6.0,6,6,,,,,1,Jacksonville Jaguars,jacksonville-jaguars
Ben Sims,TE,1,1,1,7.0,7.0,7,7,,,,,1,San Francisco 49ers,san-francisco-49ers
Brad Robbins,P,1,1,1,7.0,7.0,7,7,,,,,1,New England Patriots,new-england-patriots
Brandon Hill,S,1,1,1,6.0,6.0,6,6,,,,,1,Tampa Bay Buccaneers,tampa-bay-buccaneers
Bryce Baringer,P,1,1,1,7.0,7.0,7,7,,,,,1,Cincinnati Bengals,cincinnati-bengals
Caleb Chandler,OT,1,1,1,7.0,7.0,7,7,,,,,1,Philadelphia Eagles,philadelphia-eagles
Calvin Avery,DL,1,1,1,7.0,7.0,7,7,,,,,1,Dallas Cowboys,dallas-cowboys
Cameron Young,DL,1,1,1,5.0,5.0,5,5,,,,,1,Seattle Seahawks,seattle-seahawks
Chad Ryland,K,1,1,1,6.0,6.0,6,6,,,,,1,New England Patriots,new-england-patriots
Chris Stoll,LS,1,1,1,7.0,7.0,7,7,,,,,1,Seattle Seahawks,seattle-seahawks
Clark Phillips III,CB,1,1,1,3.0,3.0,3,3,,,,,1,Jacksonville Jaguars,jacksonville-jaguars
Cory Durden,DL,1,1,1,7.0,7.0,7,7,,,,,1,Chicago Bears,chicago-bears
D'Shawn Jamison,CB,1,1,1,7.0,7.0,7,7,,,,,1,Seattle Seahawks,seattle-seahawks
D.J. Dale,DL,1,1,1,6.0,6.0,6,6,,,,,1,New England Patriots,new-england-patriots
Dalton Wagner,OT,1,1,1,7.0,7.0,7,7,,,,,1,Chicago Bears,chicago-bears
Derius Davis,WR,1,1,1,7.0,7.0,7,7,,,,,1,Washington Commanders,washington-commanders
Deslin Alexandre,DL,1,1,1,7.0,7.0,7,7,,,,,1,Chicago Bears,chicago-bears
Devonnsha Maxwell,DL,1,1,1,7.0,7.0,7,7,,,,,1,Dallas Cowboys,dallas-cowboys
Durell Nchami,LB,1,1,1,7.0,7.0,7,7,,,,,1,Philadelphia Eagles,philadelphia-eagles
Ethan Evans,P,1,1,1,7.0,7.0,7,7,,,,,1,New England Patriots,new-england-patriots
Habakkuk Baldonado,EDGE,1,1,1,5.0,5.0,5,5,,,,,1,Green Bay Packers,green-bay-packers
Jack Colletto,LB,1,1,1,7.0,7.0,7,7,,,,,1,New England Patriots,new-england-patriots
Jack Podlesny,K,1,1,1,7.0,7.0,7,7,,,,,1,Green Bay Packers,green-bay-packers
Jacob Copeland,WR,1,1,1,7.0,7.0,7,7,,,,,1,Jacksonville Jaguars,jacksonville-jaguars
Jacob Slade,DL,1,1,1,7.0,7.0,7,7,,,,,1,San Francisco 49ers,san-francisco-49ers
Jadon Haselwood,WR,1,1,1,7.0,7.0,7,7,,,,,1,Atlanta Falcons,atlanta-falcons
Jake Andrews,IOL,1,1,1,6.0,6.0,6,6,,,,,1,Pittsburgh Steelers,pittsburgh-steelers
Jalen Green,S,1,1,1,6.0,6.0,6,6,,,,,1,Washington Commanders,washington-commanders
Jaxon Player,DL,1,1,1,6.0,6.0,6,6,,,,,1,Kansas City Chiefs,kansas-city-chiefs
Jerome Carvin,IOL,1,1,1,7.0,7.0,7,7,,,,,1,Tennessee Titans,tennessee-titans
Joel Honigford,TE,1,1,1,7.0,7.0,7,7,,,,,1,Pittsburgh Steelers,pittsburgh-steelers
Joey Fisher,OT,1,1,1,7.0,7.0,7,7,,,,,1,Chicago Bears,chicago-bears
John Ojukwu,OT,1,1,1,5.0,5.0,5,5,,,,,1,Dallas Cowboys,dallas-cowboys
Johnny Buchanan,LB,1,1,1,7.0,7.0,7,7,,,,,1,Houston Texans,houston-texans
Joshua Pryor,DL,1,1,1,7.0,7.0,7,7,,,,,1,Chicago Bears,chicago-bears
Jovaughn Gwyn,IOL,1,1,1,7.0,7.0,7,7,,,,,1,Kansas City Chiefs,kansas-city-chiefs
Kei'Trel Clark,CB,1,1,1,7.0,7.0,7,7,,,,,1,San Francisco 49ers,san-francisco-49ers
Kemari Averett,TE,1,1,1,7.0,7.0,7,7,,,,,1,Tennessee Titans,tennessee-titans
Keytaon Thompson,WR,1,1,1,7.0,7.0,7,7,,,,,1,Pittsburgh Steelers,pittsburgh-steelers
Khalan Laborn,RB,1,1,1,7.0,7.0,7,7,,,,,1,Kansas City Chiefs,kansas-city-chiefs
Kory Curtis,QB,1,1,1,7.0,7.0,7,7,,,,,1,Pittsburgh Steelers,pittsburgh-steelers
Kyle Patterson,TE,1,1,1,7.0,7.0,7,7,,,,,1,Green Bay Packers,green-bay-packers
Lance Boykin,CB,1,1,1,7.0,7.0,7,7,,,,,1,Las Vegas Raiders,las-vegas-raiders
Luke Haggard,OT,1,1,1,4.0,4.0,4,4,,,,,1,New England Patriots,new-england-patriots
Malaesala Aumavae-Laulu,OT,1,1,1,6.0,6.0,6,6,,,,,1,Chicago Bears,chicago-bears
Malik Cunningham,QB,1,1,1,7.0,7.0,7,7,,,,,1,Washington Commanders,washington-commanders
Mark Evans II,OT,1,1,1,7.0,7.0,7,7,,,,,1,Houston Texans,houston-texans
Marquis Waters,S,1,1,1,7.0,7.0,7,7,,,,,1,Miami Dolphins,miami-dolphins
Matt Landers,WR,1,1,1,6.0,6.0,6,6,,,,,1,Los Angeles Chargers,los-angeles-chargers
Merlin Robertson,LB,1,1,1,6.0,6.0,6,6,,,,,1,Houston Texans,houston-texans
Mitchell Tinsley,WR,1,1,1,7.0,7.0,7,7,,,,,1,Indianapolis Colts,indianapolis-colts
Nic Jones,CB,1,1,1,7.0,7.0,7,7,,,,,1,New York Giants,new-york-giants
Nick Anderson,LB,1,1,1,7.0,7.0,7,7,,,,,1,Pittsburgh Steelers,pittsburgh-steelers
Noah Daniels,CB,1,1,1,7.0,7.0,7,7,,,,,1,Las Vegas Raiders,las-vegas-raiders
Ochaun Mathis,EDGE,1,1,1,6.0,6.0,6,6,,,,,1,Houston Texans,houston-texans
Raiqwon O'Neal,OT,1,1,1,7.0,7.0,7,7,,,,,1,Las Vegas Raiders,las-vegas-raiders
Ryan Greenhagen,LB,1,1,1,7.0,7.0,7,7,,,,,1,New Orleans Saints,new-orleans-saints
Ryan Hayes,OT,1,1,1,6.0,6.0,6,6,,,,,1,Green Bay Packers,green-bay-packers
Scott Matlock,DL,1,1,1,7.0,7.0,7,7,,,,,1,Jacksonville Jaguars,jacksonville-jaguars
Sean Clifford,QB,1,1,1,7.0,7.0,7,7,,,,,1,Green Bay Packers,green-bay-packers
Shakel Brown,DL,1,1,1,7.0,7.0,7,7,,,,,1,San Francisco 49ers,san-francisco-49ers
Spencer Anderson,OT,1,1,1,5.0,5.0,5,5,,,,,1,San Francisco 49ers,san-francisco-49ers
Steven Gilmore,CB,1,1,1,7.0,7.0,7,7,,,,,1,Pittsburgh Steelers,pittsburgh-steelers
T.J. Luther,WR,1,1,1,6.0,6.0,6,6,,,,,1,New England Patriots,new-england-patriots
Thayer Thomas,WR,1,1,1,7.0,7.0,7,7,,,,,1,Pittsburgh Steelers,pittsburgh-steelers
Tiawan Mullen,CB,1,1,1,7.0,7.0,7,7,,,,,1,Los Angeles Chargers,los-angeles-chargers
Tiyon Evans,RB,1,1,1,7.0,7.0,7,7,,,,,1,Las Vegas Raiders,las-vegas-raiders
Travis Bell,DL,1,1,1,6.0,6.0,6,6,,,,,1,Houston Texans,houston-texans
Troy Brown,LB,1,1,1,6.0,6.0,6,6,,,,,1,Minnesota Vikings,minnesota-vikings
Truman Jones,DL,1,1,1,7.0,7.0,7,7,,,,,1,New England Patriots,new-england-patriots
Ty Okada,S,1,1,1,7.0,7.0,7,7,,,,,1,Green Bay Packers,green-bay-packers
