author_name,mock_name,mocks_scraped,avg_custom_accuracy_score,avg_simple_score_points,avg_simple_score_rate,avg_round_one_player_match_rate,avg_player_to_pick_match_rate,avg_player_to_team_match_rate,avg_team_to_position_match_rate,avg_round_match_rate,avg_player_drafted_match_rate,avg_correct_player_in_round_rate,avg_same_position_same_round_rate,avg_same_position_plus_minus_one_round_rate,avg_generous_score_points,avg_generous_score_rate,avg_mean_pick_abs_error
Justin Melo,Music City Miracles,1,11.11111111111111,2.0,0.1111111111111111,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,0.0,0.3333333333333333,2.0,0.1111111111111111,
Rhett Lewis,Raiders.com,1,11.11111111111111,4.0,0.1111111111111111,0.08333333333333333,0.0,0.08333333333333333,0.0,0.16666666666666666,0.8333333333333334,0.0,0.08333333333333333,0.16666666666666666,4.0,0.1111111111111111,
Alexander Insdorf,Bolt Beat,1,11.11111111111111,1.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,1.0,0.1111111111111111,
Don Drysdale,Detroit Sports Nation,1,11.11111111111111,3.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.4444444444444444,1.0,0.0,0.1111111111111111,0.1111111111111111,3.0,0.1111111111111111,
Brad Weiss,Just Blog Baby,1,11.11111111111111,2.0,0.1111111111111111,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.3333333333333333,2.0,0.1111111111111111,
Ronnie Eastham,Buffalow Down,1,11.11111111111111,2.0,0.1111111111111111,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.3333333333333333,2.0,0.1111111111111111,
Dean Jones,Riggo's Rag,1,11.11111111111111,3.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.3333333333333333,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111,3.0,0.1111111111111111,
Michael DeVito,Chowder and Champions,1,11.11111111111111,3.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.3333333333333333,0.7777777777777778,0.0,0.0,0.3333333333333333,3.0,0.1111111111111111,
Staff,Pewter Report,1,11.11111111111111,3.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.3333333333333333,0.7777777777777778,0.0,0.0,0.3333333333333333,3.0,0.1111111111111111,
Terence Watson,The Landry Hat,1,11.11111111111111,3.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.5555555555555556,0.8888888888888888,0.0,0.0,0.3333333333333333,3.0,0.1111111111111111,
Paul Schwartz,NY Post,1,10.0,3.0,0.1,0.1,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.3,3.0,0.1,
Calvin Watkins,Dallas Morning News,1,9.523809523809524,2.0,0.09523809523809523,0.14285714285714285,0.0,0.14285714285714285,0.0,0.42857142857142855,1.0,0.0,0.0,0.2857142857142857,2.0,0.09523809523809523,
Joe Clark,Steelers Depot,1,9.523809523809524,2.0,0.09523809523809523,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.0,0.0,0.2857142857142857,2.0,0.09523809523809523,
Adam Patrick,The Viking Age,1,9.523809523809524,2.0,0.09523809523809523,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,1.0,0.0,0.14285714285714285,0.0,2.0,0.09523809523809523,
John Acree,Cincy Jungle,1,9.523809523809524,2.0,0.09523809523809523,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.8571428571428571,0.0,0.0,0.2857142857142857,2.0,0.09523809523809523,
Steven Johnston,Sport DFW,1,9.523809523809524,2.0,0.09523809523809523,0.14285714285714285,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.0,0.2857142857142857,2.0,0.09523809523809523,
Daniel Popper,The Athletic,1,9.523809523809524,2.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.2857142857142857,0.8571428571428571,0.0,0.0,0.2857142857142857,2.0,0.09523809523809523,
David Lombardi,The Athletic,1,9.090909090909092,3.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.2727272727272727,0.7272727272727273,0.0,0.09090909090909091,0.09090909090909091,3.0,0.09090909090909091,
Hunter Haas,NFL Mocks,1,8.333333333333332,2.0,0.08333333333333333,0.125,0.0,0.125,0.0,0.375,0.75,0.0,0.0,0.25,2.0,0.08333333333333333,
Kevin Knight,The Falcoholic,1,8.333333333333332,2.0,0.08333333333333333,0.25,0.0,0.0,0.0,0.25,0.875,0.0,0.0,0.25,2.0,0.08333333333333333,
Staff,Pride of Detroit,1,8.333333333333332,2.0,0.08333333333333333,0.25,0.0,0.0,0.0,0.5,1.0,0.0,0.125,0.0,2.0,0.08333333333333333,
Staff,Raider Ramble,1,8.333333333333332,1.0,0.08333333333333333,0.25,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.25,1.0,0.08333333333333333,
Matt Urben,Falcons Wire,1,8.333333333333332,2.0,0.08333333333333333,0.125,0.0,0.0,0.0,0.375,0.875,0.0,0.0,0.25,2.0,0.08333333333333333,
Mike Dussault,Patriots.com,1,8.333333333333332,2.0,0.08333333333333333,0.125,0.0,0.0,0.0,0.25,0.875,0.0,0.0,0.25,2.0,0.08333333333333333,
Tristen Kuhn,TWSN,1,7.6923076923076925,3.0,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.38461538461538464,0.7692307692307693,0.0,0.0,0.23076923076923078,3.0,0.07692307692307693,
Jeff Risdon,Lions Wire,1,7.4074074074074066,2.0,0.07407407407407407,0.1111111111111111,0.0,0.1111111111111111,0.0,0.4444444444444444,0.8888888888888888,0.0,0.0,0.2222222222222222,2.0,0.07407407407407407,
Brian Bosarge,Draft Countdown,1,7.4074074074074066,2.0,0.07407407407407407,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.6666666666666666,0.0,0.1111111111111111,0.0,2.0,0.07407407407407407,
Sayre Bedinger,Predominately Orange,1,6.666666666666667,1.0,0.06666666666666667,0.0,0.0,0.2,0.0,0.2,1.0,0.0,0.0,0.2,1.0,0.06666666666666667,
Matt Anderson,Vikings Wire,1,6.666666666666667,1.0,0.06666666666666667,0.2,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.2,1.0,0.06666666666666667,
Staff,The Athletic,1,6.666666666666667,2.0,0.06666666666666667,0.2,0.0,0.0,0.0,0.3,1.0,0.0,0.1,0.0,2.0,0.06666666666666667,
Tyler Forness,Vikings Wire,1,6.666666666666667,1.0,0.06666666666666667,0.2,0.0,0.0,0.0,0.4,0.8,0.0,0.0,0.2,1.0,0.06666666666666667,
Damon Smith,Inside The Star,1,6.666666666666667,1.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.2,1.0,0.06666666666666667,
Lee Vowell,Titan Sized,1,5.555555555555555,1.0,0.05555555555555555,0.5,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.16666666666666666,1.0,0.05555555555555555,
Max Owens,Buffalo Rumblings,1,5.555555555555555,1.0,0.05555555555555555,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.16666666666666666,1.0,0.05555555555555555,
Mike Moraitis,Titans Wire,1,5.555555555555555,1.0,0.05555555555555555,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.16666666666666666,1.0,0.05555555555555555,
Connor Hughes,SNY,2,5.0,1.5,0.05,0.05,0.0,0.0,0.0,0.35,0.825,0.0,0.0,0.15,1.5,0.05,
Cassidy Cook,Sport DFW,1,4.761904761904762,1.0,0.047619047619047616,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,0.8571428571428571,0.0,0.0,0.14285714285714285,1.0,0.047619047619047616,
Mike Payton,Pride of Detroit,1,4.166666666666666,1.0,0.041666666666666664,0.25,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.125,1.0,0.041666666666666664,
Jake Gordon,Sports Talk ATL,1,4.166666666666666,1.0,0.041666666666666664,0.125,0.0,0.0,0.0,0.375,0.875,0.0,0.0,0.125,1.0,0.041666666666666664,
Cam Garrity,Patriots Wire,1,4.166666666666666,1.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.125,1.0,0.041666666666666664,
Jess Root,Cards Wire,1,3.7037037037037033,1.0,0.037037037037037035,0.1111111111111111,0.0,0.0,0.0,0.3333333333333333,0.8888888888888888,0.0,0.0,0.1111111111111111,1.0,0.037037037037037035,
John Owning,Pro Football Focus,1,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,0.0,
Jordy McElroy,Patriots Wire,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,
Bill Richette,Jets Wire,1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,
Brian Costello,NY Post,1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,
Ryan Heckman,Buffalow Down,1,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,
Reid Hanson,Sport DFW,1,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,
David Ricuito,The Jet Press,1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,
Shaun Calderon,Titans Wire,1,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,
Dan Rogers,Blogging The Boys,1,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,
Joe Buscaglia,The Athletic,1,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.7142857142857143,1.0,0.0,0.0,0.0,0.0,0.0,
Scott Bair,AtlantaFalcons.com,1,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,
Bo Wulf,The Athletic,1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.25,0.875,0.0,0.0,0.0,0.0,0.0,
Adam Carlson,The Viking Age,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,
Charles Goldman,Chiefs Wire,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,
Liam Jenkins,Philly Sports Network,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
Michael Niziolek,Cleveland.com,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,
Miranda Wilhelm,Draft Countdown,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,
Phil Perry,NBC Sports Boston,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,
